,日期,开盘,最高,最低,收盘,成交量,成交额,涨跌幅,与年成交量比率
0,2019/01/02,27.45,27.54,26.05,26.4,23981464.0,66111.4304,0.0,0.81
1,2019/01/03,26.36,27.25,26.3,26.93,19931204.0,55574.5984,20.08,0.68
2,2019/01/04,26.62,28.05,26.6,27.98,24060076.0,68720.7872,38.99,0.85
3,2019/01/07,28.18,28.18,27.1,27.36,24400885.0,69365.44,-22.16,0.85
4,2019/01/08,27.44,27.44,26.84,26.92,15800330.0,44275.3728,-16.08,0.55
5,2019/01/09,27.15,27.72,26.9,27.47,24793106.0,70614.6368,20.43,0.87
6,2019/01/10,27.3,27.36,26.94,26.98,18347136.0,51562.1952,-17.84,0.64
7,2019/01/11,27.1,27.34,26.75,26.88,19063267.0,53253.5616,-3.71,0.66
8,2019/01/14,26.8,26.89,26.22,26.33,20057977.0,55110.3488,-20.46,0.68
9,2019/01/15,26.48,27.54,26.35,27.43,31196380.0,87304.224,41.78,1.08
10,2019/01/16,27.5,27.93,27.24,27.8,23460378.0,67282.9568,13.49,0.83
11,2019/01/17,27.95,28.6,27.62,27.87,26808446.0,78092.4608,2.52,0.96
12,2019/01/18,28.28,28.9,28.11,28.83,27631726.0,81843.7056,34.45,1.01
13,2019/01/21,28.82,29.19,28.67,29.0,16409491.0,49134.7424,5.9,0.61
14,2019/01/22,28.95,28.99,28.28,28.44,12707259.0,37534.9792,-19.31,0.46
15,2019/01/23,28.39,28.97,28.31,28.6,13980207.0,41451.312,5.63,0.51
16,2019/01/24,28.76,28.99,28.24,28.92,13355585.0,39679.616,11.19,0.49
17,2019/01/25,28.96,29.65,28.94,29.19,18418687.0,55944.8896,9.34,0.69
18,2019/01/28,29.42,29.65,28.8,29.1,10359543.0,31333.3888,-3.08,0.39
19,2019/01/29,28.8,29.46,28.5,29.32,13988665.0,41884.9632,7.56,0.52
20,2019/01/30,28.81,29.15,28.66,28.8,11328223.0,33898.7968,-17.74,0.42
21,2019/01/31,29.11,29.94,28.95,29.82,17728058.0,54294.4448,35.42,0.67
22,2019/02/01,30.01,30.15,29.62,29.88,9865684.0,30465.4784,2.01,0.38
23,2019/02/11,29.35,30.01,29.28,29.9,14951527.0,45770.5184,0.67,0.56
24,2019/02/12,29.84,30.41,29.63,30.3,14542134.0,45166.112,13.38,0.56
25,2019/02/13,30.35,31.4,30.07,31.2,22144275.0,70401.8752,29.7,0.87
26,2019/02/14,31.02,31.2,30.53,30.71,13347859.0,42454.832,-15.71,0.52
27,2019/02/15,30.5,30.81,29.7,29.7,16871188.0,52523.1424,-32.89,0.65
28,2019/02/18,29.99,30.8,29.88,30.73,19578104.0,61623.6288,34.68,0.76
29,2019/02/19,30.75,32.25,30.5,31.21,32284021.0,104940.6144,15.62,1.29
30,2019/02/20,31.59,32.18,31.31,32.09,31297941.0,102973.984,28.2,1.27
31,2019/02/21,32.04,32.58,31.6,31.8,17697389.0,58424.7424,-9.04,0.72
32,2019/02/22,31.8,32.65,30.94,32.45,25618168.0,83816.512,20.44,1.03
33,2019/02/25,33.21,35.8,33.21,35.8,58780304.0,209988.2496,103.24,2.59
34,2019/02/26,35.8,36.5,34.19,34.47,43626457.0,158318.8096,-37.15,1.95
35,2019/02/27,34.4,34.98,33.18,33.85,41018248.0,144240.7424,-17.99,1.78
36,2019/02/28,33.8,33.8,32.66,33.02,30370662.0,103784.9408,-24.52,1.28
37,2019/03/01,33.25,34.5,33.09,34.3,35942674.0,124703.7056,38.76,1.54
38,2019/03/04,34.61,35.94,33.73,34.08,57203733.0,203755.6224,-6.41,2.51
39,2019/03/05,33.92,33.95,33.07,33.62,34933061.0,120217.9072,-13.5,1.48
40,2019/03/06,33.58,34.19,33.0,33.94,44847697.0,154619.6608,9.52,1.9
41,2019/03/07,33.91,33.91,32.81,33.01,38220515.0,130679.6928,-27.4,1.61
42,2019/03/08,32.02,32.35,31.5,31.66,42164871.0,139081.728,-40.9,1.71
43,2019/03/11,31.7,31.94,31.23,31.79,31850754.0,103609.4208,4.11,1.28
44,2019/03/12,32.1,32.39,31.49,31.63,35243599.0,116343.6288,-5.03,1.43
45,2019/03/13,31.96,32.07,31.15,31.77,31893672.0,104170.2848,4.43,1.28
46,2019/03/14,31.6,32.25,31.37,31.61,25486276.0,83707.1552,-5.04,1.03
47,2019/03/15,31.8,32.48,31.75,31.89,28935112.0,95863.7312,8.86,1.18
48,2019/03/18,31.89,32.46,31.32,32.45,41976855.0,138078.464,17.56,1.7
49,2019/03/19,32.45,32.81,31.9,32.06,34985190.0,116469.8112,-12.02,1.43
50,2019/03/20,32.0,32.19,31.4,31.66,31933747.0,104498.1824,-12.48,1.29
51,2019/03/21,31.72,32.44,31.4,32.1,51978762.0,171924.9536,13.9,2.12
52,2019/03/22,32.33,32.48,31.91,32.14,31468418.0,104404.2624,1.25,1.29
53,2019/03/25,32.6,32.81,31.85,31.91,60402769.0,201597.2096,-7.16,2.48
54,2019/03/26,32.25,32.41,31.8,32.32,27987941.0,92847.6352,12.85,1.14
55,2019/03/27,32.54,32.99,32.3,32.45,40438168.0,136051.008,4.02,1.68
56,2019/03/28,32.21,32.21,31.45,31.74,25896360.0,84844.3776,-21.88,1.04
57,2019/03/29,31.8,33.07,31.78,33.04,55311740.0,186431.3984,40.96,2.3
58,2019/04/01,33.3,34.2,33.28,33.79,55845691.0,194304.0768,22.7,2.39
59,2019/04/02,33.82,34.23,33.58,33.82,35958409.0,125447.552,0.89,1.54
60,2019/04/03,33.76,34.32,33.5,34.27,30364867.0,106102.8416,13.31,1.31
61,2019/04/04,34.5,35.07,34.11,34.62,38597228.0,137598.1184,10.21,1.69
62,2019/04/08,34.87,35.76,34.7,35.0,50223273.0,182237.0432,10.98,2.24
63,2019/04/09,34.8,35.21,34.32,34.42,26905821.0,96248.9856,-16.57,1.19
64,2019/04/10,34.4,34.59,33.66,34.11,33627505.0,117599.424,-9.01,1.45
65,2019/04/11,34.23,34.8,33.58,33.85,29835436.0,104659.136,-7.62,1.29
66,2019/04/12,33.9,34.17,33.6,33.99,18332948.0,64007.0208,4.14,0.79
67,2019/04/15,34.71,36.28,34.6,34.94,57689272.0,210490.0352,27.95,2.59
68,2019/04/16,34.71,36.65,34.62,36.55,54066777.0,198857.536,46.08,2.45
69,2019/04/17,36.36,37.37,36.1,36.5,38256971.0,144691.2256,-1.37,1.78
70,2019/04/18,36.57,37.64,36.12,37.37,28136864.0,106761.3568,23.84,1.31
71,2019/04/19,37.56,39.09,37.5,38.39,36181182.0,141524.0448,27.29,1.74
72,2019/04/22,38.36,38.36,36.28,36.83,32988396.0,126142.1568,-40.64,1.55
73,2019/04/23,36.84,37.15,36.15,36.4,30942337.0,116458.4832,-11.68,1.43
74,2019/04/24,36.69,36.89,35.5,36.11,29501380.0,109463.7056,-7.97,1.35
75,2019/04/25,35.97,36.37,35.56,35.8,21217772.0,78406.7328,-8.58,0.97
76,2019/04/26,35.6,36.06,35.03,35.21,27134248.0,99039.9424,-16.48,1.22
77,2019/04/29,35.53,36.34,35.18,35.78,26448307.0,97445.6832,16.19,1.2
78,2019/04/30,35.9,35.9,34.56,35.18,26035438.0,93665.4912,-16.77,1.15
79,2019/05/06,33.81,33.82,32.51,33.3,36810507.0,125999.2064,-53.44,1.55
80,2019/05/07,33.58,33.88,32.47,33.03,22438206.0,76750.1632,-8.11,0.95
81,2019/05/08,32.45,32.7,32.02,32.23,26154991.0,87193.2992,-24.22,1.07
82,2019/05/09,31.89,32.2,31.04,31.11,27780733.0,89981.3952,-34.75,1.11
83,2019/05/10,31.51,33.12,31.32,32.75,29875746.0,99270.4896,52.72,1.22
84,2019/05/13,32.17,32.42,31.54,31.76,14355821.0,47308.4832,-30.23,0.58
85,2019/05/14,31.53,32.25,31.32,31.7,17544762.0,57652.064,-1.89,0.71
86,2019/05/15,32.06,32.9,31.88,32.55,21523392.0,72070.5344,26.81,0.89
87,2019/05/16,32.31,32.7,32.1,32.3,15750637.0,52514.2784,-7.68,0.65
88,2019/05/17,32.46,32.53,31.48,31.57,15600248.0,51204.1728,-22.6,0.63
89,2019/05/20,31.49,32.27,31.39,31.82,20645616.0,67623.968,7.92,0.83
90,2019/05/21,31.75,32.71,31.59,32.51,24737393.0,82439.5776,21.68,1.02
