,日期,开盘,最高,最低,收盘,成交量,成交额,涨跌幅,与年成交量比率
0,2019/01/02,7.26,7.26,6.94,7.03,614998.0,613.79255,0.0,0.0
1,2019/01/03,7.04,7.09,6.89,6.89,550398.0,545.2031,-19.91,0.0
2,2019/01/04,6.81,7.12,6.72,7.06,881518.0,873.7492,24.67,0.0
3,2019/01/07,7.28,7.28,7.14,7.19,848400.0,862.5176,18.41,0.0
4,2019/01/08,7.16,7.2,7.11,7.16,790300.0,798.8037,-4.17,0.0
5,2019/01/09,7.16,7.21,7.11,7.14,1095700.0,1112.2785,-2.79,0.0
6,2019/01/10,7.11,7.21,7.11,7.13,872800.0,881.5384,-1.4,0.0
7,2019/01/11,7.14,7.18,7.1,7.16,562412.0,568.01935,4.21,0.0
8,2019/01/14,7.17,7.31,7.16,7.24,1215224.0,1242.7215,11.17,0.0
9,2019/01/15,7.16,7.24,7.11,7.24,991600.0,1006.7461,0.0,0.0
10,2019/01/16,7.24,7.3,7.18,7.25,1024700.0,1048.5984,1.38,0.0
11,2019/01/17,7.25,7.26,7.11,7.12,640200.0,650.4197,-17.93,0.0
12,2019/01/18,7.64,7.64,7.26,7.31,2187160.0,2295.9174,26.69,0.0
13,2019/01/21,7.21,7.34,7.2,7.26,1060000.0,1088.2079,-6.84,0.0
14,2019/01/22,7.26,7.29,7.18,7.19,706000.0,721.1713,-9.64,0.0
15,2019/01/23,7.16,7.26,7.16,7.2,599048.0,610.59225,1.39,0.0
16,2019/01/24,7.21,7.28,7.14,7.24,577748.0,590.5157,5.56,0.0
17,2019/01/25,7.23,7.28,7.18,7.19,502500.0,513.963,-6.91,0.0
18,2019/01/28,7.19,7.29,7.14,7.14,529100.0,537.7627,-6.95,0.0
19,2019/01/29,7.12,7.16,6.9,6.94,718899.0,710.30345,-28.01,0.0
20,2019/01/30,6.88,7.04,6.81,6.96,411033.0,405.8826,2.88,0.0
21,2019/01/31,6.97,6.99,6.79,6.8,546042.0,532.71475,-22.99,0.0
