,日期,开盘,最高,最低,收盘,成交量,成交额,涨跌幅,与年成交量比率
0,2019/01/02,4.8,5.01,4.75,4.89,5216411.0,2570.3228,0.0,1.25
1,2019/01/03,4.85,4.9,4.74,4.78,3027433.0,1455.255,-22.49,0.71
2,2019/01/04,4.72,5.01,4.72,5.0,3449900.0,1689.7834,46.03,0.82
3,2019/01/07,5.04,5.07,4.98,5.04,2843000.0,1429.3167,8.0,0.69
4,2019/01/08,5.01,5.12,4.98,5.03,2347000.0,1184.6223,-1.98,0.57
5,2019/01/09,5.04,5.09,5.01,5.03,1999400.0,1009.4454,0.0,0.49
6,2019/01/10,5.03,5.05,4.96,5.0,1543100.0,772.4215,-5.96,0.37
7,2019/01/11,4.99,5.14,4.96,5.12,1985979.0,1003.2725,24.0,0.49
8,2019/01/14,5.08,5.12,5.04,5.06,1342101.0,680.96395,-11.72,0.33
9,2019/01/15,5.07,5.15,5.01,5.13,1797349.0,918.4524,13.83,0.45
10,2019/01/16,5.14,5.29,5.07,5.19,3769780.0,1957.197,11.7,0.95
11,2019/01/17,5.2,5.26,5.16,5.19,1884700.0,980.3638,0.0,0.48
12,2019/01/18,5.22,5.26,5.17,5.22,1757901.0,914.9615,5.78,0.44
13,2019/01/21,5.23,5.28,5.2,5.22,1397510.0,731.3542,0.0,0.35
14,2019/01/22,5.21,5.22,5.05,5.05,1998500.0,1023.6472,-32.57,0.5
15,2019/01/23,5.05,5.22,5.04,5.22,1829600.0,934.7722,33.66,0.45
16,2019/01/24,5.19,5.21,5.14,5.16,2643900.0,1370.1227,-11.49,0.66
17,2019/01/25,5.2,5.41,5.15,5.16,3603179.0,1896.9636,0.0,0.92
18,2019/01/28,5.21,5.26,5.06,5.08,1957068.0,1010.6906,-15.5,0.49
19,2019/01/29,5.06,5.12,4.83,4.94,2339600.0,1164.8242,-27.56,0.57
20,2019/01/30,4.94,4.98,4.81,4.83,2129812.0,1045.122,-22.27,0.51
21,2019/01/31,4.86,4.97,4.85,4.89,2165101.0,1064.1268,12.42,0.52
22,2019/02/01,4.9,5.09,4.9,5.08,1360011.0,682.7495,38.85,0.33
23,2019/02/11,5.11,5.19,5.1,5.16,1861212.0,958.4635,15.75,0.46
24,2019/02/12,5.24,5.31,5.21,5.28,2973611.0,1563.9139,23.26,0.76
25,2019/02/13,5.24,5.34,5.22,5.33,2709301.0,1432.6778,9.47,0.69
26,2019/02/14,5.29,5.37,5.26,5.29,2325161.0,1232.5526,-7.5,0.6
27,2019/02/15,5.28,5.35,5.24,5.28,2055400.0,1090.0915,-1.89,0.53
28,2019/02/18,5.29,5.41,5.29,5.38,4307575.0,2304.2124,18.94,1.12
29,2019/02/19,5.4,5.48,5.32,5.35,4114002.0,2214.3356,-5.58,1.07
30,2019/02/20,5.35,5.37,5.29,5.33,2437900.0,1298.02,-3.74,0.63
31,2019/02/21,5.31,5.38,5.28,5.31,3533861.0,1885.299,-3.75,0.91
32,2019/02/22,5.3,5.4,5.28,5.38,2971100.0,1593.6535,13.18,0.77
33,2019/02/25,5.4,5.65,5.4,5.64,8298451.0,4581.6596,48.33,2.22
34,2019/02/26,5.62,5.75,5.51,5.64,8136014.0,4557.9048,0.0,2.21
35,2019/02/27,5.63,5.92,5.6,5.89,9337919.0,5454.5616,44.33,2.65
36,2019/02/28,5.88,6.16,5.84,6.13,9082883.0,5526.5196,40.75,2.68
37,2019/03/01,6.17,6.21,5.97,6.1,6435664.0,3910.4576,-4.89,1.9
38,2019/03/04,6.13,6.24,6.07,6.09,6083311.0,3738.3384,-1.64,1.81
39,2019/03/05,6.1,6.17,6.07,6.14,5142602.0,3141.7158,8.21,1.52
40,2019/03/06,6.18,6.33,6.14,6.26,6167802.0,3841.7288,19.54,1.86
41,2019/03/07,6.21,6.48,6.16,6.38,6434207.0,4089.5052,19.17,1.98
42,2019/03/08,6.22,6.34,6.06,6.06,7570242.0,4661.47,-50.16,2.26
43,2019/03/11,5.97,6.14,5.97,6.13,4311922.0,2612.2414,11.55,1.27
44,2019/03/12,6.15,6.2,6.08,6.18,6646892.0,4079.3612,8.16,1.98
45,2019/03/13,6.16,6.29,6.09,6.14,5171184.0,3189.3624,-6.47,1.55
46,2019/03/14,6.07,6.12,5.83,5.83,6682674.0,3947.6632,-50.49,1.91
47,2019/03/15,5.82,5.93,5.81,5.87,3825611.0,2240.616,6.86,1.09
48,2019/03/18,5.88,6.09,5.86,6.0,4894100.0,2939.2204,22.15,1.43
49,2019/03/19,6.07,6.11,6.0,6.09,3622645.0,2193.5994,15.0,1.06
50,2019/03/20,6.09,6.28,6.02,6.28,7081747.0,4369.272,31.2,2.12
51,2019/03/21,6.58,6.59,6.5,6.59,3229780.0,2126.1398,49.36,1.03
52,2019/03/22,6.92,6.92,6.8,6.92,3920011.0,2709.0032,50.08,1.31
53,2019/03/25,7.27,7.27,6.92,6.98,21938925.0,15705.7376,8.67,7.62
54,2019/03/26,6.9,7.33,6.82,7.33,21348108.0,15419.6736,50.14,7.48
55,2019/03/27,7.3,7.39,6.96,7.1,14730551.0,10524.8752,-31.38,5.11
56,2019/03/28,7.02,7.09,6.75,6.77,8979700.0,6147.9688,-46.48,2.98
57,2019/03/29,6.76,7.09,6.72,7.02,6192700.0,4290.1892,36.93,2.08
58,2019/04/01,7.03,7.17,6.98,7.09,6997114.0,4965.5664,9.97,2.41
59,2019/04/02,6.75,6.99,6.75,6.84,10527342.0,7220.2224,-35.26,3.5
60,2019/04/03,6.81,6.97,6.7,6.92,7240092.0,4955.6676,11.7,2.4
61,2019/04/04,7.27,7.27,7.27,7.27,1527660.0,1110.6088,50.58,0.54
62,2019/04/08,7.58,7.63,7.5,7.63,15030886.0,11436.8552,49.52,5.55
63,2019/04/09,7.64,7.83,7.42,7.68,11767023.0,8993.1168,6.55,4.36
64,2019/04/10,7.6,7.74,7.5,7.62,5230835.0,3980.1132,-7.81,1.93
65,2019/04/11,7.6,7.99,7.57,7.76,7943655.0,6231.9712,18.37,3.02
66,2019/04/12,7.86,8.15,7.81,8.15,13568270.0,11002.9968,50.26,5.34
67,2019/04/15,8.16,8.23,7.76,7.77,13944136.0,11140.7456,-46.63,5.4
68,2019/04/16,7.68,7.98,7.5,7.85,10714497.0,8311.5744,10.3,4.03
69,2019/04/17,7.78,8.05,7.7,7.91,7362162.0,5787.162,7.64,2.81
70,2019/04/18,7.89,8.0,7.75,7.81,5192398.0,4087.0508,-12.64,1.98
71,2019/04/19,7.77,7.77,7.45,7.66,6666003.0,5071.6352,-19.21,2.46
72,2019/04/22,7.64,7.92,7.58,7.66,4748221.0,3675.59,0.0,1.78
73,2019/04/23,7.7,7.7,7.29,7.35,5670700.0,4255.2728,-40.47,2.06
74,2019/04/24,7.32,7.42,7.07,7.25,5686276.0,4101.19,-13.61,1.99
75,2019/04/25,7.25,7.43,7.2,7.24,3936632.0,2866.782,-1.38,1.39
76,2019/04/26,7.08,7.44,6.9,7.44,5855072.0,4127.6944,27.62,2.0
