,日期,开盘,最高,最低,收盘,成交量,成交额,涨跌幅,与年成交量比率
0,2019/01/02,6.65,6.97,6.63,6.74,1706750.0,1158.2505,0.0,0.0
1,2019/01/03,6.79,6.86,6.65,6.69,1123300.0,759.6959,-7.42,0.0
2,2019/01/04,6.66,6.95,6.58,6.87,2356403.0,1607.8004,26.91,0.0
3,2019/01/07,6.86,7.05,6.86,7.03,2166610.0,1512.3599,23.29,0.0
4,2019/01/08,7.04,7.13,7.0,7.08,2145322.0,1517.1979,7.11,0.0
5,2019/01/09,7.06,7.18,7.05,7.07,2442012.0,1739.8356,-1.41,0.0
6,2019/01/10,7.04,7.14,7.04,7.08,1739172.0,1233.1589,1.41,0.0
7,2019/01/11,7.05,7.15,7.04,7.15,1372981.0,977.0821,9.89,0.0
8,2019/01/14,7.18,7.37,7.15,7.18,2836223.0,2060.2782,4.2,0.0
9,2019/01/15,7.13,7.31,7.06,7.27,2593224.0,1864.2652,12.53,0.0
10,2019/01/16,7.22,7.3,7.18,7.29,1792100.0,1296.2104,2.75,0.0
11,2019/01/17,7.33,7.33,7.14,7.15,2214700.0,1595.6872,-19.2,0.0
12,2019/01/18,7.1,7.24,7.1,7.22,1602101.0,1149.512,9.79,0.0
13,2019/01/21,7.16,7.27,7.16,7.22,865900.0,625.6519,0.0,0.0
14,2019/01/22,7.28,7.28,7.03,7.12,1509049.0,1077.4584,-13.85,0.0
15,2019/01/23,7.12,7.2,7.06,7.17,825969.0,591.02975,7.02,0.0
16,2019/01/24,7.23,7.43,7.17,7.34,2947417.0,2158.9404,23.71,0.0
17,2019/01/25,7.35,7.35,7.1,7.11,1965001.0,1414.1549,-31.34,0.0
18,2019/01/28,7.12,7.23,7.07,7.1,1116969.0,797.2286,-1.41,0.0
19,2019/01/29,7.07,7.07,6.69,6.82,2121905.0,1451.755,-39.44,0.0
20,2019/01/30,6.76,6.85,6.7,6.7,1111000.0,752.4595,-17.6,0.0
21,2019/01/31,6.73,6.81,6.56,6.66,1152300.0,771.9969,-5.97,0.0
22,2019/02/01,6.72,6.83,6.66,6.83,818342.0,552.03575,25.53,0.0
23,2019/02/11,6.8,6.96,6.77,6.94,1772626.0,1222.7126,16.11,0.0
24,2019/02/12,6.94,7.06,6.9,7.01,1821128.0,1273.8582,10.09,0.0
25,2019/02/13,7.05,7.17,7.0,7.15,2166628.0,1539.4615,19.97,0.0
26,2019/02/14,7.17,7.32,7.11,7.23,2478402.0,1794.165,11.19,0.0
27,2019/02/15,7.18,7.3,7.15,7.18,2103001.0,1516.8913,-6.92,0.0
28,2019/02/18,7.21,7.41,7.21,7.4,2891042.0,2121.885,30.64,0.0
29,2019/02/19,7.39,7.45,7.24,7.34,2909402.0,2140.5438,-8.11,0.0
30,2019/02/20,7.35,7.35,7.24,7.31,1999600.0,1458.8862,-4.09,0.0
31,2019/02/21,7.32,7.49,7.23,7.28,3141970.0,2320.4134,-4.1,0.0
32,2019/02/22,7.29,7.5,7.28,7.5,3464426.0,2569.8522,30.22,0.0
33,2019/02/25,7.66,7.84,7.49,7.81,5776242.0,4435.3328,41.33,0.0
34,2019/02/26,7.8,7.89,7.69,7.72,4769218.0,3712.9188,-11.52,0.0
35,2019/02/27,7.76,7.83,7.65,7.76,3803411.0,2951.3378,5.18,0.0
36,2019/02/28,7.72,8.15,7.68,8.14,8054768.0,6416.6796,48.97,0.0
37,2019/03/01,8.09,8.09,7.8,7.9,5601766.0,4426.6644,-29.48,0.0
38,2019/03/04,7.98,8.05,7.87,7.94,6272501.0,4989.7092,5.06,0.0
39,2019/03/05,7.94,8.15,7.88,8.15,6868807.0,5497.7548,26.45,0.0
40,2019/03/06,8.13,8.69,8.11,8.48,9528478.0,7962.1552,40.49,0.0
41,2019/03/07,8.74,8.74,8.5,8.6,8681977.0,7501.0984,14.15,0.0
42,2019/03/08,8.37,9.05,8.19,8.19,9718838.0,8336.5176,-47.67,0.0
43,2019/03/11,8.35,8.75,8.27,8.65,5784366.0,4950.474,56.17,0.0
44,2019/03/12,8.71,9.52,8.71,9.3,18010381.0,16816.1472,75.14,0.0
45,2019/03/13,9.0,9.26,8.92,8.93,9429365.0,8564.8728,-39.78,0.0
46,2019/03/14,8.8,9.0,8.4,8.5,5605873.0,4823.3204,-48.15,0.0
47,2019/03/15,8.55,9.35,8.55,9.35,19762900.0,18248.5328,100.0,0.0
48,2019/03/18,9.2,9.2,8.86,9.14,13020573.0,11742.3096,-22.46,0.0
49,2019/03/19,9.09,9.12,8.91,9.1,5620545.0,5089.0496,-4.38,0.0
50,2019/03/20,9.0,9.18,8.81,9.18,5732647.0,5178.3168,8.79,0.0
51,2019/03/21,9.1,9.68,9.08,9.26,10165068.0,9585.58,8.71,0.0
52,2019/03/22,9.18,9.5,9.03,9.4,7518833.0,6987.744,15.12,0.0
53,2019/03/25,9.16,9.34,9.02,9.25,5110509.0,4700.5748,-15.96,0.0
54,2019/03/26,9.25,9.3,8.83,8.9,5129503.0,4613.334,-37.84,0.0
55,2019/03/27,8.98,9.04,8.75,8.97,3331400.0,2969.108,7.87,0.0
56,2019/03/28,8.91,8.97,8.69,8.69,3049000.0,2696.49,-31.22,0.0
57,2019/03/29,8.65,8.9,8.52,8.89,3651273.0,3185.4436,23.01,0.0
58,2019/04/01,8.9,9.27,8.9,9.18,4807072.0,4373.1724,32.62,0.0
59,2019/04/02,9.19,9.3,9.1,9.18,4204009.0,3876.2752,0.0,0.0
60,2019/04/03,9.14,9.5,9.06,9.48,8364148.0,7832.3008,32.68,0.0
61,2019/04/04,9.61,9.68,9.24,9.35,5318600.0,4993.5272,-13.71,0.0
62,2019/04/08,9.36,9.4,9.0,9.12,4803447.0,4417.4724,-24.6,0.0
63,2019/04/09,9.12,9.19,9.0,9.12,3178302.0,2893.873,0.0,0.0
64,2019/04/10,9.12,9.12,9.0,9.11,2743203.0,2485.8142,-1.1,0.0
65,2019/04/11,9.13,9.13,8.87,8.88,2540376.0,2280.3044,-25.25,0.0
66,2019/04/12,8.88,9.0,8.83,8.99,1843946.0,1646.3638,12.39,0.0
67,2019/04/15,9.1,9.11,8.84,8.84,2310500.0,2081.8386,-16.69,0.0
68,2019/04/16,8.78,8.95,8.65,8.93,2680300.0,2360.4796,10.18,0.0
69,2019/04/17,8.88,9.07,8.85,9.0,2380104.0,2143.6874,7.84,0.0
70,2019/04/18,9.0,9.05,8.87,8.88,2424801.0,2173.197,-13.33,0.0
71,2019/04/19,8.91,9.1,8.82,9.09,2464908.0,2208.261,23.65,0.0
72,2019/04/22,9.13,9.14,8.88,8.95,2183800.0,1963.3822,-15.4,0.0
73,2019/04/23,8.91,8.99,8.69,8.7,2483101.0,2188.2048,-27.93,0.0
74,2019/04/24,8.58,8.79,8.58,8.77,1641103.0,1424.6215,8.05,0.0
75,2019/04/25,8.77,8.77,8.05,8.14,3607805.0,3031.9968,-71.84,0.0
76,2019/04/26,8.03,8.23,7.33,8.01,2760210.0,2233.1532,-15.97,0.0
77,2019/04/29,7.98,8.18,7.7,7.76,2111004.0,1669.9276,-31.21,0.0
78,2019/04/30,7.77,8.03,7.77,7.94,2010901.0,1595.0728,23.2,0.0
79,2019/05/06,7.7,7.73,7.23,7.33,3416900.0,2564.7072,-76.83,0.0
80,2019/05/07,7.34,7.55,7.34,7.52,2122552.0,1586.2903,25.92,0.0
81,2019/05/08,7.29,7.73,7.29,7.6,1526800.0,1159.0249,10.64,0.0
82,2019/05/09,7.46,7.7,7.46,7.6,1564800.0,1194.0328,0.0,0.0
83,2019/05/10,7.69,7.8,7.48,7.77,1618401.0,1246.8397,22.37,0.0
84,2019/05/13,7.71,7.88,7.71,7.78,1462400.0,1136.5002,1.29,0.0
85,2019/05/14,7.7,7.85,7.63,7.68,987700.0,764.1214,-12.85,0.0
86,2019/05/15,7.72,7.87,7.69,7.83,1746439.0,1361.7668,19.53,0.0
87,2019/05/16,7.79,7.96,7.76,7.9,1479001.0,1164.1086,8.94,0.0
88,2019/05/17,7.96,7.96,7.58,7.67,1415837.0,1098.4522,-29.11,0.0
89,2019/05/20,7.68,7.7,7.42,7.67,1585280.0,1195.4556,0.0,0.0
90,2019/05/21,7.61,7.8,7.56,7.77,1066660.0,824.8701,13.04,0.0
91,2019/05/22,7.84,7.84,7.63,7.73,994244.0,769.2446,-5.15,0.0
92,2019/05/23,7.71,7.71,7.46,7.55,1352663.0,1022.6823,-23.29,0.0
93,2019/05/24,7.5,7.6,7.45,7.54,761951.0,572.6133,-1.32,0.0
94,2019/05/27,7.51,7.69,7.5,7.68,1450096.0,1105.5006,18.57,0.0
