,日期,开盘,最高,最低,收盘,成交量,成交额,涨跌幅,与年成交量比率
0,2019/01/02,5.54,5.57,5.45,5.48,5566500.0,3058.7004,0.0,0.2
1,2019/01/03,5.46,5.57,5.43,5.47,7409000.0,4074.7236,-1.82,0.26
2,2019/01/04,5.42,5.61,5.38,5.59,12412650.0,6863.9008,21.94,0.44
3,2019/01/07,5.62,5.69,5.58,5.69,12953100.0,7321.9616,17.89,0.47
4,2019/01/08,5.68,5.74,5.61,5.64,10555650.0,5974.0412,-8.79,0.38
5,2019/01/09,5.65,5.7,5.6,5.61,13460300.0,7622.8168,-5.32,0.49
6,2019/01/10,5.66,5.66,5.56,5.57,9452900.0,5312.9556,-7.13,0.34
7,2019/01/11,5.55,5.75,5.53,5.69,15863695.0,8981.8384,21.54,0.58
8,2019/01/14,5.7,5.94,5.66,5.78,22121895.0,12852.6128,15.82,0.83
9,2019/01/15,5.71,5.78,5.67,5.77,13450084.0,7686.676,-1.73,0.49
10,2019/01/16,5.78,5.8,5.69,5.76,12487581.0,7174.4144,-1.73,0.46
11,2019/01/17,5.73,5.85,5.67,5.7,20277506.0,11698.2264,-10.42,0.75
12,2019/01/18,5.68,5.94,5.66,5.87,34535142.0,20139.144,29.82,1.3
13,2019/01/21,5.9,6.08,5.8,5.96,36363750.0,21487.9808,15.33,1.38
14,2019/01/22,5.9,5.92,5.76,5.8,20550300.0,11999.0736,-26.85,0.77
15,2019/01/23,5.76,5.92,5.73,5.82,17048700.0,9959.5536,3.45,0.64
16,2019/01/24,5.75,5.8,5.69,5.73,17008850.0,9763.6584,-15.46,0.63
17,2019/01/25,5.72,5.78,5.69,5.69,10168500.0,5827.4636,-6.98,0.38
18,2019/01/28,5.7,5.74,5.51,5.54,14066550.0,7916.9176,-26.36,0.51
19,2019/01/29,5.55,5.58,5.36,5.48,13005900.0,7109.224,-10.83,0.46
20,2019/01/30,5.56,5.58,5.49,5.49,9448500.0,5236.212,1.82,0.34
21,2019/01/31,5.51,5.62,5.5,5.53,11117700.0,6184.7712,7.29,0.4
22,2019/02/01,5.58,5.65,5.57,5.65,8958850.0,5030.282,21.7,0.32
23,2019/02/11,5.69,5.75,5.66,5.74,11146142.0,6366.25,15.93,0.41
24,2019/02/12,5.74,5.8,5.71,5.77,14317642.0,8238.9952,5.23,0.53
25,2019/02/13,5.78,6.04,5.73,5.93,34985843.0,20631.7008,27.73,1.33
26,2019/02/14,5.93,5.93,5.83,5.86,20869707.0,12247.7032,-11.8,0.79
27,2019/02/15,5.83,6.08,5.82,5.97,38855225.0,23305.5536,18.77,1.5
28,2019/02/18,6.03,6.12,5.96,6.09,36135580.0,21821.1904,20.1,1.4
29,2019/02/19,6.08,6.15,5.98,6.05,32571800.0,19758.104,-6.57,1.27
30,2019/02/20,6.19,6.19,6.01,6.08,26048650.0,15895.808,4.96,1.02
31,2019/02/21,6.08,6.14,5.97,6.0,32823103.0,19883.2,-13.16,1.28
32,2019/02/22,5.97,6.07,5.95,6.07,25562384.0,15381.1472,11.67,0.99
33,2019/02/25,6.12,6.46,6.08,6.39,59783315.0,37445.4656,52.72,2.41
34,2019/02/26,6.35,6.75,6.25,6.4,75635613.0,49208.3712,1.56,3.17
35,2019/02/27,6.45,6.65,6.28,6.37,48022654.0,31021.4912,-4.69,2.0
36,2019/02/28,6.35,6.51,6.33,6.42,24954152.0,16013.7792,7.85,1.03
37,2019/03/01,6.44,6.48,6.26,6.37,29763252.0,18855.1936,-7.79,1.21
38,2019/03/04,6.37,6.52,6.33,6.39,47329167.0,30395.056,3.14,1.96
39,2019/03/05,6.36,6.63,6.33,6.62,61635742.0,40325.1392,35.99,2.6
40,2019/03/06,6.64,6.76,6.48,6.69,62300852.0,41334.352,10.57,2.66
41,2019/03/07,6.64,6.97,6.58,6.79,62564391.0,42372.9792,14.95,2.73
42,2019/03/08,6.65,6.69,6.34,6.35,59421889.0,38715.5072,-64.8,2.49
43,2019/03/11,6.3,6.58,6.3,6.56,34828084.0,22466.3024,33.07,1.45
44,2019/03/12,6.59,6.72,6.5,6.62,47822465.0,31657.744,9.15,2.04
45,2019/03/13,6.72,6.94,6.63,6.67,67492609.0,45873.3248,7.55,2.95
46,2019/03/14,6.66,6.71,6.37,6.47,39078855.0,25410.4112,-29.99,1.64
47,2019/03/15,6.52,6.64,6.46,6.59,33866403.0,22210.5488,18.55,1.43
48,2019/03/18,6.54,6.85,6.54,6.81,47897900.0,32191.7184,33.38,2.07
49,2019/03/19,6.82,6.95,6.69,6.86,50366365.0,34330.1568,7.34,2.21
50,2019/03/20,7.06,7.2,6.76,6.86,52334208.0,36383.5456,0.0,2.34
51,2019/03/21,6.83,6.9,6.73,6.81,38662380.0,26341.44,-7.29,1.7
