,日期,开盘,最高,最低,收盘,成交量,成交额,涨跌幅,与年成交量比率
0,2019/01/02,22.92,23.16,21.93,22.44,1318092.0,2967.5042,0.0,0.0
1,2019/01/03,22.55,23.12,22.44,22.44,1515117.0,3464.1836,0.0,0.0
2,2019/01/04,22.23,23.15,22.23,23.02,1498957.0,3439.8296,25.85,0.0
3,2019/01/07,23.04,23.58,22.82,23.12,2162958.0,5027.7092,4.34,0.0
4,2019/01/08,22.95,23.17,22.72,22.83,1167679.0,2681.8308,-12.54,0.0
5,2019/01/09,22.75,24.88,22.67,24.51,5885520.0,14117.0576,73.59,0.0
6,2019/01/10,24.92,25.31,24.32,25.07,5145521.0,12810.512,22.85,0.0
7,2019/01/11,25.0,25.0,24.42,24.78,2138019.0,5300.112,-11.57,0.0
8,2019/01/14,24.63,24.75,24.22,24.52,1094186.0,2680.138,-10.49,0.0
9,2019/01/15,24.52,25.1,24.32,24.91,2202036.0,5482.3532,15.91,0.0
10,2019/01/16,24.91,25.07,24.57,24.91,1134839.0,2831.7328,0.0,0.0
11,2019/01/17,24.85,24.98,24.37,24.55,1506693.0,3721.9024,-14.45,0.0
12,2019/01/18,24.54,24.77,24.32,24.52,1594527.0,3930.27,-1.22,0.0
13,2019/01/21,24.52,24.86,24.52,24.73,1299593.0,3225.3688,8.56,0.0
14,2019/01/22,24.8,24.8,23.75,23.99,2065727.0,5002.1996,-29.92,0.0
15,2019/01/23,23.69,24.12,23.08,23.6,2936576.0,6923.5056,-16.26,0.0
16,2019/01/24,23.6,24.77,23.49,24.6,2978350.0,7278.3712,42.37,0.0
17,2019/01/25,24.35,24.87,24.22,24.43,1729900.0,4277.4536,-6.91,0.0
18,2019/01/28,24.75,25.14,24.21,24.51,1696800.0,4197.112,3.27,0.0
19,2019/01/29,24.5,24.64,23.6,23.97,1438768.0,3471.2532,-22.03,0.0
20,2019/01/30,23.97,24.16,23.6,23.67,1175250.0,2806.608,-12.52,0.0
21,2019/01/31,23.67,23.81,22.72,22.93,2624211.0,6061.1012,-31.26,0.0
22,2019/02/01,22.93,24.02,22.93,23.79,1630910.0,3848.1352,37.51,0.0
23,2019/02/11,23.72,24.62,23.72,24.51,1951277.0,4756.0196,30.26,0.0
24,2019/02/12,24.51,24.9,24.18,24.86,1790432.0,4430.8664,14.28,0.0
25,2019/02/13,24.71,25.33,24.66,25.12,2879596.0,7255.6552,10.46,0.0
26,2019/02/14,25.0,25.65,24.91,25.11,1839608.0,4649.7364,-0.4,0.0
27,2019/02/15,25.31,25.47,24.71,24.72,1818989.0,4583.5084,-15.53,0.0
28,2019/02/18,24.83,25.59,24.73,25.42,3528446.0,8940.9784,28.32,0.0
29,2019/02/19,25.62,27.07,25.49,25.77,5812634.0,15176.9168,13.77,0.0
30,2019/02/20,25.72,25.72,24.83,25.1,3181758.0,8042.2704,-26.0,0.0
31,2019/02/21,25.22,25.56,24.94,25.22,3413912.0,8637.6448,4.78,0.0
32,2019/02/22,25.24,25.42,24.67,25.4,3036168.0,7645.1848,7.14,0.0
33,2019/02/25,25.73,27.6,25.52,27.37,9815105.0,26325.984,77.56,0.0
34,2019/02/26,27.32,27.32,26.21,26.43,5419454.0,14496.688,-34.34,0.0
35,2019/02/27,26.52,26.6,25.46,25.69,7446660.0,19464.8912,-28.0,0.0
36,2019/02/28,26.08,26.37,25.02,25.2,6418427.0,16473.3184,-19.07,0.0
37,2019/03/01,25.33,25.74,25.11,25.44,6034993.0,15405.3376,9.52,0.0
38,2019/03/04,25.82,26.18,25.52,25.72,7129376.0,18543.1584,11.01,0.0
39,2019/03/05,25.51,26.62,25.22,26.45,7938108.0,20749.1408,28.38,0.0
40,2019/03/06,26.67,27.51,26.47,27.37,10026601.0,27198.6144,34.78,0.0
41,2019/03/07,28.42,28.82,27.5,27.92,13519231.0,38198.8544,20.09,0.0
42,2019/03/08,27.78,30.46,27.06,28.08,14789793.0,42973.8976,5.73,0.0
43,2019/03/11,28.82,30.32,28.82,29.32,12958776.0,38324.1504,44.16,0.0
44,2019/03/12,29.42,31.92,29.22,31.92,14071402.0,43047.4464,88.68,0.0
45,2019/03/13,31.92,32.02,30.33,31.12,9660977.0,30001.1232,-25.06,0.0
46,2019/03/14,30.43,30.97,29.42,29.72,4982916.0,14997.096,-44.99,0.0
47,2019/03/15,29.82,30.87,29.52,30.51,3872024.0,11788.3704,26.58,0.0
48,2019/03/18,30.51,31.17,29.72,30.52,5252823.0,16111.0784,0.33,0.0
49,2019/03/19,29.92,31.67,29.73,30.77,5212808.0,16096.9952,8.19,0.0
50,2019/03/20,31.36,31.92,30.12,30.62,5534924.0,17267.8384,-4.87,0.0
51,2019/03/21,30.44,32.41,30.44,31.83,8323569.0,26330.6096,39.52,0.0
52,2019/03/22,31.7,33.43,31.63,33.02,7476099.0,24641.5456,37.39,0.0
53,2019/03/25,32.23,34.12,32.23,32.8,7802119.0,26079.2832,-6.66,0.0
54,2019/03/26,33.08,33.72,31.87,32.25,5779361.0,18969.9552,-16.77,0.0
55,2019/03/27,32.57,32.82,30.42,31.72,7780583.0,24431.064,-16.43,0.0
56,2019/03/28,31.72,31.95,30.6,31.37,5984965.0,18787.8624,-11.03,0.0
57,2019/03/29,31.49,31.91,30.45,31.43,5425000.0,16956.3824,1.91,0.0
58,2019/04/01,31.4,31.52,30.54,31.05,15443937.0,47890.9376,-12.09,0.0
59,2019/04/02,31.04,32.9,30.7,32.41,13376700.0,42046.6208,43.8,0.0
60,2019/04/03,32.02,32.12,31.23,31.55,6255789.0,19831.2928,-26.54,0.0
