,日期,开盘,最高,最低,收盘,成交量,成交额,涨跌幅,与年成交量比率
0,2019/01/02,4.86,4.97,4.77,4.86,4506700.0,2212.7224,0.0,0.0
1,2019/01/03,4.91,5.05,4.87,5.01,7704995.0,3847.9244,30.86,0.0
2,2019/01/04,4.93,5.13,4.83,5.05,7744677.0,3919.852,7.98,0.0
3,2019/01/07,5.09,5.11,5.03,5.06,7421900.0,3782.1052,1.98,0.0
4,2019/01/08,5.06,5.06,4.91,4.96,6645600.0,3326.2446,-19.76,0.0
5,2019/01/09,4.99,5.02,4.9,4.9,10220200.0,5102.3628,-12.1,0.0
6,2019/01/10,4.9,4.95,4.77,4.84,6825800.0,3343.4788,-12.24,0.0
7,2019/01/11,4.86,4.9,4.81,4.87,4644500.0,2268.059,6.2,0.0
8,2019/01/14,4.89,4.89,4.76,4.8,5069173.0,2454.1366,-14.37,0.0
9,2019/01/15,4.8,4.9,4.8,4.89,5041000.0,2457.2264,18.75,0.0
10,2019/01/16,4.92,4.92,4.81,4.85,3912100.0,1904.9008,-8.18,0.0
11,2019/01/17,4.85,4.85,4.69,4.73,5293269.0,2526.2724,-24.74,0.0
12,2019/01/18,4.74,4.76,4.69,4.72,3421984.0,1627.0368,-2.11,0.0
13,2019/01/21,4.74,4.77,4.68,4.69,5542500.0,2631.723,-6.36,0.0
14,2019/01/22,4.68,4.68,4.48,4.54,11290225.0,5202.6308,-31.98,0.0
15,2019/01/23,4.51,4.56,4.46,4.51,6481527.0,2938.6188,-6.61,0.0
16,2019/01/24,4.4,4.69,4.27,4.64,15411500.0,7003.1064,28.82,0.0
17,2019/01/25,4.65,4.67,4.51,4.53,8339910.0,3863.1796,-23.71,0.0
18,2019/01/28,4.56,4.65,4.46,4.47,9229806.0,4214.582,-13.25,0.0
19,2019/01/29,4.46,4.53,4.31,4.47,7466690.0,3327.7292,0.0,0.0
20,2019/01/30,4.47,4.61,4.45,4.45,4655500.0,2116.62,-4.47,0.0
21,2019/01/31,4.48,4.5,4.33,4.36,7257000.0,3213.0604,-20.22,0.0
22,2019/02/01,4.42,4.51,4.42,4.51,4634600.0,2090.08,34.4,0.0
23,2019/02/11,4.52,4.61,4.52,4.61,5439204.0,2505.7194,22.17,0.0
24,2019/02/12,4.61,4.69,4.58,4.69,7232204.0,3385.4456,17.35,0.0
25,2019/02/13,4.69,4.79,4.65,4.76,7499900.0,3566.7796,14.93,0.0
