,日期,开盘,最高,最低,收盘,成交量,成交额,涨跌幅,与年成交量比率
0,2019/01/02,8.88,8.88,8.6,8.67,2775300.0,2426.3462,0.0,0.29
1,2019/01/03,8.65,9.54,8.6,9.12,8236013.0,7518.4312,51.9,0.91
2,2019/01/04,8.8,9.5,8.8,9.36,8737093.0,8038.9256,26.32,0.97
3,2019/01/07,9.35,9.9,9.23,9.59,11164438.0,10672.1608,24.57,1.29
4,2019/01/08,9.4,9.5,9.21,9.21,6751502.0,6269.3532,-39.62,0.76
5,2019/01/09,9.25,9.34,9.12,9.14,5083704.0,4699.8752,-7.6,0.57
6,2019/01/10,9.1,9.28,9.08,9.24,3677467.0,3385.9044,10.94,0.41
7,2019/01/11,9.18,9.3,9.08,9.21,4138889.0,3796.9632,-3.25,0.46
8,2019/01/14,9.22,9.26,9.09,9.09,2221300.0,2030.4496,-13.03,0.25
9,2019/01/15,9.08,9.23,9.08,9.21,2608192.0,2391.907,13.2,0.29
10,2019/01/16,9.2,9.26,9.02,9.04,3495893.0,3181.9232,-18.46,0.38
11,2019/01/17,9.08,9.09,8.88,8.88,2425361.0,2180.3746,-17.7,0.26
12,2019/01/18,8.89,8.97,8.75,8.84,2201800.0,1946.551,-4.5,0.24
13,2019/01/21,8.84,8.89,8.8,8.82,1534200.0,1356.0011,-2.26,0.16
14,2019/01/22,8.83,8.92,8.73,8.85,1797962.0,1590.2404,3.4,0.19
15,2019/01/23,8.78,8.85,8.74,8.77,1292000.0,1134.9225,-9.04,0.14
16,2019/01/24,8.76,8.94,8.76,8.8,1711500.0,1515.5505,3.42,0.18
17,2019/01/25,8.78,8.91,8.78,8.8,1471200.0,1301.3983,0.0,0.16
18,2019/01/28,8.84,8.87,8.53,8.56,2099300.0,1831.0096,-27.27,0.22
19,2019/01/29,8.51,8.59,8.09,8.26,2688900.0,2227.661,-35.05,0.27
20,2019/01/30,7.56,7.92,7.56,7.6,3663103.0,2830.2078,-79.9,0.34
21,2019/01/31,7.6,7.69,7.04,7.22,3274381.0,2420.673,-50.0,0.29
22,2019/02/01,7.3,7.56,7.25,7.53,1887201.0,1402.798,42.94,0.17
23,2019/02/11,7.63,7.78,7.56,7.78,1509126.0,1163.4328,33.2,0.14
24,2019/02/12,7.87,8.2,7.77,7.93,3225650.0,2566.0304,19.28,0.31
25,2019/02/13,7.94,8.08,7.82,8.05,3236282.0,2578.2498,15.13,0.31
26,2019/02/14,8.05,8.18,7.92,8.06,2440583.0,1961.0924,1.24,0.24
27,2019/02/15,8.0,8.19,7.95,8.1,2487526.0,2009.3918,4.96,0.24
28,2019/02/18,8.14,8.35,8.14,8.32,3228150.0,2663.5716,27.16,0.32
29,2019/02/19,8.35,8.48,8.23,8.44,4416272.0,3692.5756,14.42,0.45
30,2019/02/20,8.47,8.59,8.31,8.46,4365015.0,3678.9752,2.37,0.44
31,2019/02/21,8.44,8.66,8.33,8.48,5819684.0,4966.1708,2.36,0.6
32,2019/02/22,8.42,8.6,8.35,8.57,4532531.0,3849.0344,10.61,0.46
33,2019/02/25,8.7,8.95,8.6,8.91,7058672.0,6189.3104,39.67,0.75
34,2019/02/26,8.9,9.12,8.78,8.88,8257638.0,7369.0328,-3.37,0.89
35,2019/02/27,8.82,9.25,8.79,9.0,7843134.0,7103.0088,13.51,0.86
36,2019/02/28,9.0,9.2,9.0,9.12,5862167.0,5332.9488,13.33,0.64
37,2019/03/01,9.09,9.13,8.89,9.02,4675865.0,4208.5564,-10.96,0.51
38,2019/03/04,9.06,9.43,9.06,9.29,8291437.0,7642.1872,29.93,0.92
39,2019/03/05,9.28,9.44,9.15,9.41,7320397.0,6811.7536,12.92,0.82
40,2019/03/06,9.4,10.18,9.39,9.86,13729290.0,13441.8032,47.82,1.62
41,2019/03/07,9.86,9.99,9.56,9.89,10573801.0,10330.7552,3.04,1.25
42,2019/03/08,9.68,9.75,9.01,9.11,8405502.0,7956.8376,-78.87,0.96
43,2019/03/11,9.22,9.87,9.16,9.75,8204652.0,7813.2328,70.25,0.94
44,2019/03/12,9.79,10.15,9.72,10.01,12123107.0,12088.7976,26.67,1.46
45,2019/03/13,10.03,10.19,9.52,9.62,9921840.0,9785.2376,-38.96,1.18
46,2019/03/14,9.73,10.28,9.57,9.81,12398795.0,12302.4048,19.75,1.49
47,2019/03/15,9.72,9.85,9.41,9.68,7793661.0,7504.8928,-13.25,0.91
48,2019/03/18,9.74,9.75,9.47,9.75,5749300.0,5525.5084,7.23,0.67
49,2019/03/19,9.75,9.95,9.56,9.68,5629603.0,5477.7304,-7.18,0.66
50,2019/03/20,9.69,9.76,9.43,9.61,5690921.0,5449.112,-7.23,0.66
51,2019/03/21,9.64,9.7,9.55,9.6,5602804.0,5394.7016,-1.04,0.65
