,日期,开盘,最高,最低,收盘,成交量,成交额,涨跌幅,与年成交量比率
0,2019/01/02,5.65,5.72,5.56,5.63,1766804.0,1065.2605,0.0,0.38
1,2019/01/03,5.63,5.81,5.63,5.67,3069171.0,1874.8462,7.1,0.67
2,2019/01/04,5.63,5.8,5.6,5.75,3483405.0,2137.4222,14.11,0.77
3,2019/01/07,5.8,5.82,5.75,5.79,3675436.0,2271.6558,6.96,0.82
4,2019/01/08,5.77,5.79,5.74,5.77,1988171.0,1224.6474,-3.45,0.44
5,2019/01/09,5.77,5.85,5.76,5.77,3286008.0,2040.7412,0.0,0.73
6,2019/01/10,5.77,5.79,5.73,5.75,2081056.0,1281.0687,-3.47,0.46
7,2019/01/11,5.76,5.77,5.7,5.77,2102884.0,1292.2063,3.48,0.46
8,2019/01/14,5.77,5.77,5.69,5.7,1379561.0,844.5598,-12.13,0.3
9,2019/01/15,5.73,5.9,5.71,5.83,4871862.0,3020.9876,22.81,1.09
10,2019/01/16,5.8,5.95,5.76,5.9,5104061.0,3198.4932,12.01,1.15
11,2019/01/17,5.88,5.9,5.8,5.81,2811974.0,1752.566,-15.25,0.63
12,2019/01/18,5.81,5.88,5.76,5.85,2517377.0,1569.893,6.88,0.56
13,2019/01/21,5.85,5.89,5.84,5.86,2319753.0,1454.3056,1.71,0.52
14,2019/01/22,5.87,5.87,5.76,5.78,2199940.0,1365.1998,-13.65,0.49
15,2019/01/23,5.76,5.82,5.75,5.76,1411747.0,870.6242,-3.46,0.31
16,2019/01/24,5.78,5.81,5.72,5.8,2160763.0,1334.2143,6.94,0.48
17,2019/01/25,5.83,5.83,5.76,5.78,2079288.0,1288.4437,-3.45,0.46
18,2019/01/28,5.8,5.83,5.65,5.71,2932914.0,1794.7586,-12.11,0.65
19,2019/01/29,5.71,5.74,5.57,5.62,2241096.0,1352.2179,-15.76,0.49
20,2019/01/30,5.6,5.65,5.57,5.62,1819606.0,1093.6083,0.0,0.39
21,2019/01/31,5.62,5.64,5.24,5.3,3495478.0,2043.0946,-56.94,0.73
22,2019/02/01,5.32,5.53,5.32,5.48,3556706.0,2080.722,33.96,0.75
23,2019/02/11,5.49,5.62,5.46,5.61,1598589.0,951.6395,23.72,0.34
24,2019/02/12,5.63,5.7,5.58,5.67,2458908.0,1487.4046,10.7,0.53
25,2019/02/13,5.66,5.78,5.63,5.76,4524820.0,2769.716,15.87,1.0
26,2019/02/14,5.77,5.8,5.74,5.78,2592440.0,1600.1928,3.47,0.58
27,2019/02/15,5.83,5.94,5.77,5.78,5785820.0,3616.712,0.0,1.3
28,2019/02/18,5.8,5.99,5.79,5.94,6326684.0,3985.2544,27.68,1.43
29,2019/02/19,6.02,6.06,5.85,5.92,6555475.0,4164.966,-3.37,1.5
30,2019/02/20,5.9,5.95,5.87,5.93,3494126.0,2205.0924,1.69,0.79
31,2019/02/21,5.94,5.99,5.85,5.87,4694848.0,2972.5984,-10.12,1.07
32,2019/02/22,5.91,6.01,5.89,5.99,4613595.0,2930.8068,20.44,1.05
33,2019/02/25,6.07,6.27,6.01,6.25,12782224.0,8404.9056,43.41,3.02
34,2019/02/26,6.24,6.48,6.18,6.29,13092079.0,8811.7248,6.4,3.17
35,2019/02/27,6.31,6.58,6.29,6.58,12417153.0,8521.3352,46.1,3.06
36,2019/02/28,6.6,6.69,6.36,6.49,9942110.0,6871.4704,-13.68,2.47
37,2019/03/01,6.52,6.53,6.37,6.44,5194819.0,3546.1516,-7.7,1.27
38,2019/03/04,6.48,6.7,6.44,6.51,9623223.0,6720.8448,10.87,2.42
39,2019/03/05,6.48,6.64,6.44,6.64,8414249.0,5841.2872,19.97,2.1
40,2019/03/06,6.65,6.77,6.54,6.76,10476986.0,7383.8552,18.07,2.65
41,2019/03/07,6.75,6.96,6.67,6.85,10042425.0,7210.7904,13.31,2.59
42,2019/03/08,6.74,6.78,6.5,6.5,9499979.0,6707.9592,-51.09,2.41
43,2019/03/11,6.53,6.77,6.53,6.76,7054324.0,4996.7576,40.0,1.8
44,2019/03/12,6.8,6.94,6.73,6.84,8432737.0,6106.41,11.83,2.19
45,2019/03/13,6.84,6.85,6.62,6.66,6342172.0,4534.4212,-26.32,1.63
46,2019/03/14,6.66,6.68,6.38,6.48,5846956.0,4030.3352,-27.03,1.45
47,2019/03/15,6.49,6.58,6.45,6.53,4973889.0,3444.1596,7.72,1.24
48,2019/03/18,6.53,6.72,6.51,6.71,5096855.0,3586.9604,27.57,1.29
49,2019/03/19,6.72,6.84,6.65,6.73,5573489.0,3972.2892,2.98,1.43
50,2019/03/20,6.73,6.86,6.65,6.81,7340277.0,5259.122,11.89,1.89
51,2019/03/21,6.83,6.92,6.76,6.87,7682125.0,5574.8384,8.81,2.0
52,2019/03/22,6.89,7.38,6.75,7.24,14192154.0,10613.7352,53.86,3.82
53,2019/03/25,7.04,7.18,6.99,7.0,9439113.0,7051.8168,-33.15,2.53
54,2019/03/26,7.02,7.07,6.67,6.69,7231196.0,5228.9248,-44.29,1.88
55,2019/03/27,6.71,6.75,6.51,6.68,5160196.0,3625.958,-1.49,1.3
56,2019/03/28,6.63,6.72,6.53,6.55,3610401.0,2538.5268,-19.46,0.91
57,2019/03/29,6.54,6.76,6.5,6.74,5017850.0,3537.0796,29.01,1.27
58,2019/04/01,6.76,7.0,6.74,6.99,6636829.0,4847.7312,37.09,1.74
59,2019/04/02,6.99,7.16,6.98,7.02,7075497.0,5273.4348,4.29,1.9
60,2019/04/03,7.01,7.16,6.93,7.16,8869367.0,6613.2676,19.94,2.38
61,2019/04/04,7.19,7.22,7.03,7.15,8330682.0,6254.4264,-1.4,2.25
62,2019/04/08,7.17,7.24,6.94,7.05,8256836.0,6182.4232,-13.99,2.22
63,2019/04/09,7.03,7.2,7.0,7.19,7293738.0,5490.7328,19.86,1.97
64,2019/04/10,7.11,7.52,7.11,7.38,14225226.0,10986.4256,26.43,3.95
65,2019/04/11,7.32,7.4,7.08,7.11,7819594.0,5954.7088,-36.59,2.14
66,2019/04/12,7.06,7.14,6.96,7.11,4185370.0,3118.5914,0.0,1.12
67,2019/04/15,7.19,7.86,7.16,7.49,26063643.0,20845.0176,53.45,7.49
68,2019/04/16,7.53,8.28,7.46,8.28,31917927.0,26859.9552,105.47,9.65
69,2019/04/17,8.38,9.0,8.06,8.63,33394393.0,29532.8576,42.27,10.62
70,2019/04/18,8.36,8.9,8.28,8.81,23955863.0,21640.16,20.86,7.78
