,日期,开盘,最高,最低,收盘,成交量,成交额,涨跌幅,与年成交量比率
0,2019/01/02,18.58,18.76,18.32,18.45,7563822.0,14046.504,0.0,0.48
1,2019/01/03,18.53,18.58,17.95,18.05,6195197.0,11354.9936,-21.68,0.39
2,2019/01/04,18.08,18.93,17.96,18.84,8022699.0,14991.3152,43.77,0.51
3,2019/01/07,18.8,20.09,18.53,19.65,10497514.0,20321.9296,42.99,0.69
4,2019/01/08,19.45,20.07,19.31,19.8,4974709.0,9833.304,7.63,0.33
5,2019/01/09,19.74,20.04,19.37,19.42,5776620.0,11405.3,-19.19,0.39
6,2019/01/10,19.42,19.7,19.21,19.38,3851864.0,7479.4656,-2.06,0.25
7,2019/01/11,19.07,19.88,19.07,19.82,4826668.0,9402.5216,22.7,0.32
8,2019/01/14,19.87,19.87,18.8,19.04,5958797.0,11422.7048,-39.35,0.39
9,2019/01/15,19.18,19.73,19.05,19.32,5048165.0,9764.9064,14.71,0.33
10,2019/01/16,19.34,19.45,17.82,18.1,18419490.0,33586.0896,-63.15,1.14
11,2019/01/17,18.39,18.99,18.11,18.73,11600529.0,21593.4368,34.81,0.74
12,2019/01/18,18.7,19.18,18.4,19.02,7683920.0,14495.72,15.48,0.49
13,2019/01/21,19.02,19.17,18.2,18.5,10204243.0,18822.4272,-27.34,0.64
14,2019/01/22,18.5,18.82,18.25,18.63,6166959.0,11488.8976,7.03,0.39
15,2019/01/23,18.63,18.75,18.1,18.48,5175765.0,9535.4544,-8.05,0.32
16,2019/01/24,18.58,19.17,18.33,18.99,5206047.0,9833.0104,27.6,0.33
17,2019/01/25,18.9,19.45,18.43,18.6,6925749.0,13153.6016,-20.54,0.45
18,2019/01/28,18.85,19.31,18.69,18.79,4891317.0,9282.1416,10.22,0.32
19,2019/01/29,18.78,18.89,18.0,18.27,5880568.0,10728.064,-27.67,0.37
20,2019/01/30,18.04,18.45,17.3,17.3,7154325.0,12696.2608,-53.09,0.43
21,2019/01/31,17.34,18.35,17.34,18.17,7474393.0,13497.1328,50.29,0.46
22,2019/02/01,18.17,18.44,17.91,18.15,6848702.0,12425.056,-1.1,0.42
23,2019/02/11,18.69,18.8,18.16,18.32,5946631.0,10920.6608,9.37,0.37
24,2019/02/12,18.29,18.56,18.11,18.44,7147547.0,13058.708,6.55,0.44
25,2019/02/13,18.31,19.09,17.83,18.84,14206185.0,26138.144,21.69,0.89
26,2019/02/14,18.82,19.13,18.45,18.93,7167816.0,13561.4192,4.78,0.46
27,2019/02/15,18.79,19.05,18.53,18.58,4606089.0,8607.9152,-18.49,0.29
28,2019/02/18,18.65,19.43,18.6,19.26,10397821.0,19803.5376,36.6,0.67
29,2019/02/19,19.38,19.4,18.8,19.16,5959818.0,11383.6088,-5.19,0.39
30,2019/02/20,19.05,19.06,18.02,18.46,11226588.0,20679.9344,-36.53,0.7
31,2019/02/21,18.46,18.75,18.2,18.43,7674896.0,14169.28,-1.63,0.48
32,2019/02/22,18.45,18.6,18.11,18.41,7834866.0,14357.0608,-1.09,0.49
33,2019/02/25,18.41,19.27,18.2,19.15,20626592.0,38656.0736,40.2,1.32
34,2019/02/26,19.08,19.88,18.84,19.27,17807425.0,34468.88,6.27,1.17
35,2019/02/27,19.27,19.75,18.9,19.1,10116435.0,19627.0496,-8.82,0.67
36,2019/02/28,19.4,20.7,19.3,20.37,19585699.0,39531.2928,66.49,1.35
37,2019/03/01,20.57,20.57,19.9,20.34,9809361.0,19848.5056,-1.47,0.68
38,2019/03/04,20.53,20.93,19.77,20.14,18000595.0,36630.1216,-9.83,1.25
39,2019/03/05,20.1,20.44,19.78,20.4,9643748.0,19490.0112,12.91,0.66
40,2019/03/06,20.46,20.89,20.05,20.5,13743712.0,28065.12,4.9,0.96
41,2019/03/07,20.45,22.38,20.35,21.73,19025474.0,40306.7392,60.0,1.37
42,2019/03/08,21.25,22.64,20.8,22.05,18888795.0,41715.088,14.73,1.42
43,2019/03/11,22.03,24.26,22.03,24.26,19309915.0,45478.4512,100.23,1.55
44,2019/03/12,25.57,26.68,24.78,25.08,25665617.0,65874.1568,33.8,2.24
