,日期,开盘,最高,最低,收盘,成交量,成交额,涨跌幅,与年成交量比率
0,2019/01/02,5.9,5.96,5.88,5.9,12095570.0,7153.144,0.0,0.38
1,2019/01/03,5.91,6.08,5.89,5.99,22044625.0,13224.6976,15.25,0.7
2,2019/01/04,5.9,6.18,5.86,6.12,29655303.0,18001.3792,21.7,0.95
3,2019/01/07,6.16,6.22,6.1,6.17,32189889.0,19860.9216,8.17,1.05
4,2019/01/08,6.16,6.26,6.13,6.16,27648288.0,17108.2896,-1.62,0.9
5,2019/01/09,6.14,6.43,6.14,6.23,58326985.0,36614.3712,11.36,1.93
6,2019/01/10,6.15,6.21,6.09,6.11,33036608.0,20299.7824,-19.26,1.07
7,2019/01/11,6.11,6.18,6.02,6.15,29764400.0,18163.9104,6.55,0.96
8,2019/01/14,6.11,6.33,6.1,6.2,34461117.0,21425.0544,8.13,1.13
9,2019/01/15,6.21,6.32,6.17,6.31,36185602.0,22630.7792,17.74,1.19
10,2019/01/16,6.32,6.36,6.15,6.21,29275786.0,18251.6608,-15.85,0.96
11,2019/01/17,6.17,6.27,6.06,6.1,33193068.0,20376.3264,-17.71,1.07
12,2019/01/18,6.09,6.17,6.08,6.15,23150346.0,14170.6352,8.2,0.75
13,2019/01/21,6.16,6.22,6.1,6.15,20393111.0,12574.0432,0.0,0.66
14,2019/01/22,6.13,6.14,6.01,6.04,21838271.0,13257.2792,-17.89,0.7
15,2019/01/23,6.03,6.12,6.01,6.07,18390700.0,11150.408,4.97,0.59
16,2019/01/24,6.05,6.07,5.93,5.99,27069785.0,16236.4192,-13.18,0.86
17,2019/01/25,5.97,6.02,5.87,5.92,27715214.0,16484.4288,-11.69,0.87
18,2019/01/28,5.98,6.0,5.88,5.88,16816636.0,9972.248,-6.76,0.53
19,2019/01/29,5.86,5.88,5.55,5.65,28063016.0,15973.1072,-39.12,0.84
20,2019/01/30,5.6,5.7,5.53,5.55,18142781.0,10190.0624,-17.7,0.54
21,2019/01/31,5.0,5.0,5.0,5.0,11624500.0,5812.25,-99.1,0.31
22,2019/02/01,4.5,4.76,4.5,4.7,90119913.0,41712.24,-60.0,2.2
23,2019/02/11,4.6,4.87,4.57,4.85,43841676.0,20789.816,31.91,1.09
24,2019/02/12,4.86,5.11,4.82,4.99,50373023.0,25014.6864,28.87,1.32
25,2019/02/13,4.98,5.09,4.93,5.04,39770680.0,19972.5024,10.02,1.05
26,2019/02/14,5.02,5.11,5.01,5.05,31610933.0,15971.2912,1.98,0.84
27,2019/02/15,5.04,5.21,5.0,5.07,38084079.0,19481.7216,3.96,1.03
28,2019/02/18,5.1,5.35,5.1,5.35,45496286.0,23870.768,55.23,1.26
29,2019/02/19,5.4,5.48,5.24,5.38,46985788.0,25234.568,5.61,1.33
30,2019/02/20,5.39,5.63,5.29,5.5,47273361.0,25969.9728,22.3,1.37
31,2019/02/21,5.46,5.53,5.36,5.4,42666750.0,23181.5024,-18.18,1.22
32,2019/02/22,5.38,5.45,5.31,5.44,34747280.0,18736.3856,7.41,0.99
33,2019/02/25,5.48,5.74,5.47,5.73,66589274.0,37415.2384,53.31,1.97
34,2019/02/26,5.71,5.94,5.63,5.75,77941848.0,45114.3072,3.49,2.38
35,2019/02/27,5.73,5.9,5.7,5.84,56596040.0,32864.6336,15.65,1.73
36,2019/02/28,5.78,5.85,5.71,5.76,37606250.0,21698.5552,-13.7,1.14
37,2019/03/01,5.77,5.79,5.52,5.65,51439697.0,29008.5664,-19.1,1.53
38,2019/03/04,5.68,5.88,5.65,5.75,64304818.0,37181.6832,17.7,1.96
39,2019/03/05,5.75,6.0,5.72,6.0,64511531.0,37935.2768,43.48,2.0
40,2019/03/06,6.01,6.19,5.95,6.14,75671514.0,45974.2496,23.33,2.42
41,2019/03/07,6.11,6.44,6.07,6.36,85339079.0,53611.6256,35.83,2.82
