,日期,开盘,最高,最低,收盘,成交量,成交额,涨跌幅,与年成交量比率
0,2019/01/02,2.82,2.82,2.79,2.8,1267200.0,380.3866,0.0,0.15
1,2019/01/03,2.82,2.84,2.79,2.81,978200.0,294.991,3.57,0.11
2,2019/01/04,2.79,2.86,2.75,2.85,2297000.0,695.2986,14.23,0.27
3,2019/01/07,2.86,2.9,2.85,2.89,2515601.0,774.8061,14.04,0.3
4,2019/01/08,2.88,2.95,2.86,2.93,2220551.0,690.4144,13.84,0.27
5,2019/01/09,2.92,2.98,2.91,2.91,2420500.0,760.7735,-6.83,0.29
6,2019/01/10,2.9,2.94,2.88,2.9,1647900.0,512.8998,-3.44,0.2
7,2019/01/11,2.89,2.97,2.88,2.96,1794400.0,561.5835,20.69,0.22
8,2019/01/14,2.94,3.21,2.94,3.02,6269496.0,2062.3032,20.27,0.79
9,2019/01/15,2.99,3.03,2.93,3.01,3871396.0,1230.8695,-3.31,0.47
10,2019/01/16,3.01,3.28,2.99,3.15,8271994.0,2753.5018,46.51,1.06
11,2019/01/17,3.11,3.49,3.09,3.49,30511081.0,11020.3424,107.94,4.23
12,2019/01/18,3.37,3.79,3.31,3.49,44764186.0,16854.1424,0.0,6.47
13,2019/01/21,3.3,3.43,3.21,3.37,27894725.0,9749.8008,-34.38,3.74
14,2019/01/22,3.3,3.31,3.18,3.23,18100659.0,6217.574,-41.54,2.39
15,2019/01/23,3.21,3.26,3.16,3.17,11152369.0,3786.1964,-18.58,1.45
16,2019/01/24,3.14,3.22,3.13,3.18,10088452.0,3401.7668,3.15,1.31
17,2019/01/25,3.17,3.21,3.11,3.12,7194900.0,2413.4536,-18.87,0.93
18,2019/01/28,3.13,3.16,3.06,3.06,5894573.0,1943.4562,-19.23,0.75
19,2019/01/29,3.07,3.08,2.9,2.96,8510596.0,2701.7734,-32.68,1.04
20,2019/01/30,2.99,2.99,2.9,2.92,6213863.0,1955.4166,-13.51,0.75
21,2019/01/31,2.88,2.95,2.81,2.84,7597210.0,2331.9506,-27.4,0.9
22,2019/02/01,2.85,2.9,2.82,2.88,4592459.0,1410.7813,14.08,0.54
23,2019/02/11,2.9,2.99,2.89,2.98,4642501.0,1459.5347,34.72,0.56
24,2019/02/12,2.99,3.19,2.95,3.06,10252843.0,3333.2782,26.85,1.28
25,2019/02/13,3.03,3.12,3.02,3.08,8191569.0,2673.557,6.54,1.03
26,2019/02/14,3.07,3.14,3.03,3.08,6447201.0,2115.0814,0.0,0.81
27,2019/02/15,3.08,3.09,3.01,3.01,7130810.0,2314.2952,-22.73,0.89
28,2019/02/18,3.02,3.13,3.02,3.13,10601011.0,3479.6324,39.87,1.34
29,2019/02/19,3.12,3.15,3.07,3.12,8612264.0,2854.578,-3.19,1.1
30,2019/02/20,3.13,3.35,3.1,3.29,19578420.0,6730.9528,54.49,2.58
31,2019/02/21,3.24,3.29,3.18,3.24,12970156.0,4442.184,-15.2,1.71
32,2019/02/22,3.25,3.25,3.14,3.23,10078426.0,3414.3124,-3.09,1.31
