,日期,开盘,最高,最低,收盘,成交量,成交额,涨跌幅,与年成交量比率
0,2019/01/02,7.27,7.33,7.22,7.25,1734188.0,1640.8901,0.0,0.07
1,2019/01/03,7.25,7.27,7.14,7.15,1663733.0,1558.5841,-13.79,0.07
2,2019/01/04,7.07,7.25,6.98,7.25,3336671.0,3114.354,13.99,0.13
3,2019/01/07,7.29,7.37,7.25,7.36,4579400.0,4374.384,15.17,0.19
4,2019/01/08,7.35,7.36,7.21,7.22,3295887.0,3121.1338,-19.02,0.13
5,2019/01/09,7.22,7.35,7.2,7.25,4683045.0,4447.1504,4.16,0.19
6,2019/01/10,7.23,7.28,7.17,7.22,2578596.0,2432.8436,-4.14,0.1
7,2019/01/11,7.18,7.26,7.13,7.22,2485460.0,2332.3282,0.0,0.1
8,2019/01/14,7.27,7.27,7.08,7.11,2402899.0,2235.9724,-15.24,0.1
9,2019/01/15,7.1,7.26,7.07,7.26,3323761.0,3117.196,21.1,0.13
10,2019/01/16,7.26,7.35,7.23,7.25,3122583.0,2968.1752,-1.38,0.13
11,2019/01/17,7.24,7.41,7.22,7.35,4804577.0,4597.9716,13.79,0.2
12,2019/01/18,7.32,7.39,7.28,7.38,3433816.0,3289.0492,4.08,0.14
13,2019/01/21,7.38,7.4,7.28,7.32,3043597.0,2908.1712,-8.13,0.12
14,2019/01/22,7.32,7.32,7.04,7.12,4357085.0,4051.754,-27.32,0.17
15,2019/01/23,7.11,7.11,7.04,7.08,1642184.0,1514.6512,-5.62,0.06
16,2019/01/24,7.12,7.18,7.07,7.13,2006476.0,1865.845,7.06,0.08
17,2019/01/25,7.13,7.16,7.06,7.11,2487619.0,2301.0238,-2.81,0.1
18,2019/01/28,7.15,7.17,7.05,7.06,2187703.0,2024.1276,-7.03,0.09
19,2019/01/29,7.06,7.06,6.43,6.82,6598386.0,5722.6104,-33.99,0.24
20,2019/01/30,6.73,6.88,6.68,6.81,2481120.0,2201.2526,-1.47,0.09
21,2019/01/31,6.82,6.95,6.75,6.75,2404000.0,2147.4384,-8.81,0.09
22,2019/02/01,6.79,7.02,6.78,6.99,2345689.0,2120.2238,35.56,0.09
23,2019/02/11,7.09,7.15,7.0,7.15,2531654.0,2340.2536,22.89,0.1
24,2019/02/12,7.17,7.3,7.1,7.21,3111672.0,2919.4328,8.39,0.12
25,2019/02/13,7.22,7.36,7.17,7.32,3649226.0,3473.9644,15.26,0.15
26,2019/02/14,7.32,7.35,7.23,7.26,3522897.0,3343.8062,-8.2,0.14
27,2019/02/15,7.24,7.33,7.24,7.28,3036971.0,2885.3506,2.75,0.12
28,2019/02/18,7.28,7.61,7.28,7.59,5597106.0,5435.7068,42.58,0.23
29,2019/02/19,7.62,7.88,7.52,7.78,8557576.0,8619.1168,25.03,0.37
30,2019/02/20,7.8,7.8,7.58,7.68,4129910.0,4129.91,-12.85,0.18
31,2019/02/21,7.78,7.95,7.51,7.72,9807951.0,9862.7496,5.21,0.42
32,2019/02/22,7.72,7.88,7.58,7.87,8309193.0,8420.6528,19.43,0.36
33,2019/02/25,7.99,8.36,7.88,8.31,12894758.0,13650.7632,55.91,0.58
34,2019/02/26,8.25,8.38,8.03,8.12,9245467.0,9876.4928,-22.86,0.42
35,2019/02/27,8.12,8.25,7.99,8.07,5571801.0,5910.854,-6.16,0.25
36,2019/02/28,8.06,8.22,7.98,8.16,5100288.0,5391.5864,11.15,0.23
37,2019/03/01,8.18,8.18,7.94,8.05,4658859.0,4875.0784,-13.48,0.21
38,2019/03/04,8.06,8.32,8.05,8.15,10539735.0,11223.7872,12.42,0.48
39,2019/03/05,8.16,8.64,8.1,8.63,17840344.0,19553.1088,58.9,0.83
40,2019/03/06,8.82,8.98,8.62,8.77,24017351.0,27443.3568,16.22,1.17
41,2019/03/07,8.73,8.89,8.53,8.78,20534484.0,23227.6432,1.14,0.99
42,2019/03/08,8.58,8.73,8.26,8.28,17094956.0,19035.7872,-56.95,0.81
43,2019/03/11,8.42,8.68,8.35,8.65,13526203.0,15017.432,44.69,0.64
44,2019/03/12,8.78,9.01,8.6,8.78,23032818.0,26421.9104,15.03,1.12
45,2019/03/13,8.82,9.25,8.55,8.63,35440682.0,41360.8,-17.08,1.76
46,2019/03/14,8.48,8.49,8.08,8.22,19050771.0,20571.2384,-47.51,0.87
47,2019/03/15,8.27,8.33,8.1,8.22,10671248.0,11455.6472,0.0,0.49
48,2019/03/18,8.25,8.39,8.06,8.36,10241437.0,11007.7144,17.03,0.47
49,2019/03/19,8.36,8.55,8.32,8.48,10563105.0,11626.828,14.35,0.49
50,2019/03/20,8.48,8.48,8.17,8.32,9409451.0,10205.4056,-18.87,0.43
51,2019/03/21,8.32,8.65,8.31,8.55,18373033.0,20453.0992,27.64,0.87
52,2019/03/22,8.57,8.62,8.3,8.51,9911140.0,10912.1808,-4.68,0.46
53,2019/03/25,8.29,8.38,8.23,8.28,11808381.0,12781.9784,-27.03,0.54
54,2019/03/26,8.36,8.42,7.99,8.04,10139605.0,10906.3976,-28.99,0.46
55,2019/03/27,8.11,8.15,7.88,7.96,7831878.0,8153.7736,-9.95,0.35
56,2019/03/28,7.91,8.11,7.87,7.92,7240500.0,7550.0696,-5.03,0.32
57,2019/03/29,7.94,8.15,7.75,8.13,10319936.0,10761.9872,26.52,0.46
58,2019/04/01,8.14,8.46,8.14,8.37,13957111.0,15156.5152,29.52,0.64
59,2019/04/02,8.36,8.64,8.32,8.64,17525505.0,19360.5024,32.26,0.82
60,2019/04/03,9.51,9.51,8.97,8.99,37500700.0,45417.1872,40.51,1.93
61,2019/04/04,9.26,9.55,9.04,9.43,44049298.0,53474.736,48.94,2.27
62,2019/04/08,9.25,9.27,8.78,8.9,32140098.0,37758.3072,-56.2,1.61
63,2019/04/09,8.72,9.02,8.72,8.82,13704392.0,15805.4112,-8.99,0.67
64,2019/04/10,8.75,8.85,8.61,8.72,12717845.0,14431.9056,-11.34,0.61
65,2019/04/11,8.74,8.76,8.35,8.38,13709241.0,15224.1296,-38.99,0.65
66,2019/04/12,8.3,8.67,8.29,8.65,11247616.0,12452.1496,32.22,0.53
67,2019/04/15,8.83,8.88,8.41,8.42,13702412.0,15397.6688,-26.59,0.65
68,2019/04/16,8.37,8.52,8.11,8.52,11591451.0,12577.8864,11.88,0.53
69,2019/04/17,8.48,8.56,8.37,8.44,8515048.0,9401.8016,-9.39,0.4
70,2019/04/18,8.45,8.45,8.26,8.29,6906078.0,7505.9464,-17.77,0.32
71,2019/04/19,8.28,8.65,8.28,8.62,10339043.0,11419.8352,39.81,0.49
