,日期,开盘,最高,最低,收盘,成交量,成交额,涨跌幅,与年成交量比率
0,2019/01/02,11.06,11.15,10.8,10.82,817220.0,901.4407,0.0,0.37
1,2019/01/03,10.83,10.85,10.63,10.65,637869.0,690.48255,-15.71,0.28
2,2019/01/04,10.6,10.92,10.52,10.89,833388.0,905.9456,22.54,0.37
3,2019/01/07,10.9,11.44,10.9,11.37,1648050.0,1877.0604,44.08,0.77
4,2019/01/08,11.36,11.4,11.17,11.24,781700.0,885.8397,-11.43,0.36
5,2019/01/09,11.27,11.48,11.25,11.38,869622.0,998.4307,12.46,0.41
6,2019/01/10,11.38,11.38,11.18,11.21,740707.0,840.4339,-14.94,0.34
7,2019/01/11,11.21,11.3,11.12,11.25,710522.0,802.7051,3.57,0.33
8,2019/01/14,11.25,11.25,10.99,11.08,698741.0,782.8389,-15.11,0.32
9,2019/01/15,11.07,11.19,11.02,11.17,467020.0,524.46095,8.12,0.21
10,2019/01/16,11.23,11.89,11.16,11.49,1619549.0,1875.8404,28.65,0.77
11,2019/01/17,11.49,11.5,11.22,11.25,1203205.0,1372.6515,-20.89,0.56
12,2019/01/18,11.19,11.4,11.19,11.34,658869.0,752.9201,8.0,0.31
13,2019/01/21,11.43,11.43,11.25,11.28,559218.0,638.64085,-5.29,0.26
14,2019/01/22,11.31,11.37,11.11,11.16,429050.0,486.68375,-10.64,0.2
15,2019/01/23,11.21,11.38,11.19,11.29,493361.0,562.1412,11.65,0.23
16,2019/01/24,11.3,11.34,11.15,11.21,486752.0,552.51695,-7.09,0.23
17,2019/01/25,11.23,11.38,11.18,11.2,648000.0,735.92,-0.89,0.3
18,2019/01/28,11.22,11.38,11.19,11.2,456801.0,519.04645,0.0,0.21
19,2019/01/29,11.2,11.3,10.94,11.05,575641.0,644.3941,-13.39,0.26
20,2019/01/30,11.01,11.16,10.96,11.05,459400.0,513.0537,0.0,0.21
21,2019/01/31,11.05,11.2,11.0,11.02,463873.0,518.4683,-2.71,0.21
22,2019/02/01,11.13,11.29,10.97,11.21,543496.0,612.99165,17.24,0.25
23,2019/02/11,11.21,11.38,11.13,11.35,745410.0,850.6849,12.49,0.35
24,2019/02/12,11.36,11.8,11.33,11.72,1572910.0,1838.9714,32.6,0.75
25,2019/02/13,11.7,11.77,11.52,11.73,1694000.0,1989.7292,0.85,0.81
26,2019/02/14,11.69,11.98,11.63,11.85,1614801.0,1935.0204,10.23,0.79
