,日期,开盘,最高,最低,收盘,成交量,成交额,涨跌幅,与年成交量比率
0,2019/01/28,9.08,10.92,9.08,10.92,47270.0,52.074409,0.0,0.0
1,2019/01/29,12.02,12.02,12.02,12.02,31944.0,38.748072,100.73,0.0
2,2019/01/30,13.23,13.23,13.23,13.23,52131.0,69.54275600000001,100.67,0.0
3,2019/01/31,14.56,14.56,14.56,14.56,144864.0,212.5155,100.53,0.01
4,2019/02/01,16.03,16.03,16.03,16.03,216435.0,349.3261,100.96,0.02
5,2019/02/11,17.64,17.64,17.64,17.64,129382.0,229.65305,100.44,0.01
6,2019/02/12,19.42,19.42,19.42,19.42,175669.0,343.08155,100.91,0.02
7,2019/02/13,21.37,21.37,21.37,21.37,968004.0,2079.2726,100.41,0.1
8,2019/02/14,23.52,23.52,23.52,23.52,497534.0,1175.6728,100.61,0.06
9,2019/02/15,25.88,25.88,25.88,25.88,416289.0,1081.9351,100.34,0.05
10,2019/02/18,28.48,28.48,28.48,28.48,386812.0,1105.8955,100.46,0.05
11,2019/02/19,31.34,31.34,31.34,31.34,607835.0,1911.641,100.42,0.09
12,2019/02/20,34.49,34.49,34.49,34.49,420632.0,1455.3867,100.51,0.07
13,2019/02/21,37.95,37.95,35.4,37.28,49403889.0,182894.2976,80.89,8.58
14,2019/02/22,36.71,37.69,36.15,37.18,28937978.0,107218.3744,-2.68,5.03
15,2019/02/25,36.55,40.91,36.55,39.39,41628062.0,164549.184,59.44,7.72
16,2019/02/26,38.92,42.88,37.42,37.77,33723125.0,134745.024,-41.13,6.32
17,2019/02/27,37.39,41.56,36.99,41.56,27249306.0,106962.6304,100.34,5.02
18,2019/02/28,38.89,40.12,37.69,38.69,26774046.0,104623.616,-69.06,4.91
19,2019/03/01,40.09,42.27,39.32,41.03,28050195.0,113700.5312,60.48,5.34
20,2019/03/04,40.69,44.78,40.29,42.35,29386256.0,124591.3984,32.17,5.85
21,2019/03/05,41.53,42.21,41.06,41.87,19892206.0,82889.4208,-11.33,3.89
22,2019/03/06,41.65,44.09,41.64,42.25,24569929.0,105274.7136,9.08,4.94
23,2019/03/07,41.47,45.75,40.65,44.09,28662989.0,124363.8784,43.55,5.84
24,2019/03/08,42.47,42.69,39.67,39.67,23042921.0,95855.808,-100.25,4.5
25,2019/03/11,39.0,40.68,38.89,40.55,14420455.0,57458.0096,22.18,2.7
26,2019/03/12,40.89,42.13,39.89,41.09,15087786.0,62377.7536,13.32,2.93
27,2019/03/13,40.68,42.38,39.39,39.48,13216954.0,54483.04,-39.18,2.56
28,2019/03/14,38.83,40.48,36.39,37.16,13579599.0,52676.0032,-58.76,2.47
29,2019/03/15,37.75,40.89,37.4,40.89,18371417.0,72858.08,100.38,3.42
30,2019/03/18,42.81,43.76,41.28,42.69,19507666.0,83581.1328,44.02,3.92
31,2019/03/19,43.04,46.77,41.82,44.79,20815017.0,91668.032,49.19,4.3
32,2019/03/20,43.55,44.33,41.77,42.39,15179993.0,65098.9952,-53.58,3.06
