,日期,开盘,最高,最低,收盘,成交量,成交额,涨跌幅,与年成交量比率
0,2019/01/02,5.98,6.04,5.95,6.01,954900.0,582.3148,0.0,0.0
1,2019/01/03,5.99,6.09,5.97,5.98,1160840.0,710.39585,-4.99,0.0
2,2019/01/04,5.93,6.16,5.91,6.14,2874031.0,1777.7012,26.76,0.0
3,2019/01/07,6.14,6.29,6.14,6.29,4252407.0,2698.9224,24.43,0.0
4,2019/01/08,6.31,6.31,6.2,6.26,1664108.0,1056.2839,-4.77,0.0
5,2019/01/09,6.26,6.38,6.17,6.19,3733600.0,2391.5772,-11.18,0.0
6,2019/01/10,6.25,6.3,6.18,6.24,2431681.0,1544.0692,8.08,0.0
7,2019/01/11,6.27,6.33,6.2,6.32,2905788.0,1851.9238,12.82,0.0
8,2019/01/14,6.3,6.32,6.18,6.2,2145098.0,1356.5299,-18.99,0.0
9,2019/01/15,6.2,6.5,6.15,6.45,4101910.0,2658.6422,40.32,0.0
10,2019/01/16,6.47,6.48,6.31,6.34,3087200.0,1996.0396,-17.05,0.0
11,2019/01/17,6.36,6.36,6.16,6.16,2907200.0,1837.4936,-28.39,0.0
12,2019/01/18,6.19,6.25,6.17,6.23,2047795.0,1293.523,11.36,0.0
13,2019/01/21,6.21,6.31,6.21,6.27,1434980.0,913.0735,6.42,0.0
14,2019/01/22,6.29,6.34,6.17,6.22,1889000.0,1199.6954,-7.97,0.0
15,2019/01/23,6.2,6.22,6.16,6.18,1342603.0,842.6605,-6.43,0.0
16,2019/01/24,6.04,6.07,5.72,5.86,5700339.0,3390.02,-51.78,0.0
17,2019/01/25,5.83,5.93,5.79,5.86,2275985.0,1359.2251,0.0,0.0
18,2019/01/28,5.86,5.98,5.86,5.89,2417119.0,1452.3828,5.12,0.0
19,2019/01/29,5.9,5.92,5.55,5.67,2380847.0,1381.1622,-37.35,0.0
20,2019/01/30,5.67,5.71,5.58,5.59,906400.0,522.3279,-14.11,0.0
21,2019/01/31,5.62,5.72,5.5,5.56,2455394.0,1405.6488,-5.37,0.0
22,2019/02/01,5.67,5.8,5.58,5.73,1969280.0,1140.1395,30.58,0.0
