,日期,开盘,最高,最低,收盘,成交量,成交额,涨跌幅,与年成交量比率
0,2019/01/02,5.8,6.02,5.75,5.95,16173079.0,9569.4488,0.0,0.41
1,2019/01/03,5.88,5.96,5.48,5.58,24787906.0,14106.8832,-62.18,0.6
2,2019/01/04,5.46,5.82,5.4,5.79,17131860.0,9768.6552,37.63,0.42
3,2019/01/07,5.89,6.17,5.8,6.09,19187911.0,11556.3744,51.81,0.5
4,2019/01/08,6.15,6.25,6.03,6.2,20801986.0,12819.7472,18.06,0.55
5,2019/01/09,6.32,6.47,6.17,6.19,28750684.0,18174.7776,-1.61,0.78
6,2019/01/10,6.23,6.81,6.21,6.81,49310588.0,32941.3376,100.16,1.41
7,2019/01/11,6.99,7.49,6.88,7.49,33834450.0,24730.5984,99.85,1.06
8,2019/01/14,7.51,7.87,7.05,7.33,57527670.0,42883.9936,-21.36,1.84
9,2019/01/15,7.22,7.3,7.03,7.19,30763339.0,22035.584,-19.1,0.94
10,2019/01/16,7.7,7.91,7.23,7.48,58837902.0,45133.5264,40.33,1.93
11,2019/01/17,6.89,7.11,6.75,6.85,47610828.0,32877.6992,-84.22,1.41
12,2019/01/18,6.94,7.04,6.59,6.62,30815935.0,20904.0592,-33.58,0.9
13,2019/01/21,6.83,7.13,6.74,6.86,32133983.0,22224.528,36.25,0.95
14,2019/01/22,7.01,7.15,6.74,6.75,26075228.0,18111.6656,-16.03,0.78
15,2019/01/23,6.85,6.96,6.67,6.93,22670113.0,15458.256,26.67,0.66
16,2019/01/24,6.9,7.03,6.72,6.92,24328045.0,16753.232,-1.44,0.72
17,2019/01/25,6.97,7.12,6.84,6.88,20816518.0,14500.0336,-5.78,0.62
18,2019/01/28,6.85,6.91,6.55,6.6,19524042.0,13103.1208,-40.7,0.56
19,2019/01/29,6.59,6.71,6.2,6.47,15630183.0,10113.2952,-19.7,0.43
20,2019/01/30,6.46,6.62,6.21,6.21,16963256.0,10835.3776,-40.19,0.46
21,2019/01/31,6.22,6.65,6.22,6.46,22280450.0,14361.3616,40.26,0.62
22,2019/02/01,6.51,6.69,6.5,6.68,16500988.0,10895.0192,34.06,0.47
23,2019/02/11,6.7,6.97,6.65,6.93,19662906.0,13481.36,37.43,0.58
24,2019/02/12,6.85,7.08,6.82,6.93,19819875.0,13757.7344,0.0,0.59
25,2019/02/13,6.86,7.25,6.86,7.24,29087562.0,20718.0128,44.73,0.89
26,2019/02/14,7.25,7.27,7.12,7.17,21995300.0,15809.6912,-9.67,0.68
27,2019/02/15,7.15,7.44,7.06,7.21,23758994.0,17209.5728,5.58,0.74
28,2019/02/18,7.21,7.58,7.18,7.47,22814007.0,16859.5152,36.06,0.72
29,2019/02/19,7.59,7.59,7.12,7.28,28487189.0,20835.7616,-25.44,0.89
30,2019/02/20,7.29,7.56,7.12,7.49,25923717.0,18969.4304,28.85,0.81
31,2019/02/21,7.4,8.24,7.38,7.97,58391014.0,46770.2912,64.09,2.01
32,2019/02/22,7.84,8.35,7.75,8.24,44230944.0,35755.5872,33.88,1.53
33,2019/02/25,8.54,8.67,8.2,8.4,50669617.0,42683.2832,19.42,1.83
34,2019/02/26,8.38,8.38,8.07,8.09,38277101.0,31272.6752,-36.9,1.34
35,2019/02/27,7.99,8.05,7.83,7.9,25284319.0,20075.376,-23.49,0.86
36,2019/02/28,7.86,8.35,7.85,8.13,28463941.0,23293.896,29.11,1.0
37,2019/03/01,8.31,8.48,8.04,8.35,27960574.0,23093.3008,27.06,0.99
38,2019/03/04,8.4,8.54,8.2,8.31,35369231.0,29675.4688,-4.79,1.27
39,2019/03/05,8.21,8.53,8.1,8.53,33865740.0,28184.4704,26.47,1.21
40,2019/03/06,8.58,8.85,8.33,8.51,34882254.0,29721.6672,-2.34,1.27
41,2019/03/07,8.38,8.42,8.11,8.27,36583405.0,30185.52,-28.2,1.29
42,2019/03/08,7.98,8.31,7.8,7.92,27651568.0,22299.696,-42.32,0.96
43,2019/03/11,7.87,8.32,7.87,8.32,26013723.0,21313.0016,50.51,0.91
44,2019/03/12,8.36,8.56,8.15,8.31,32872748.0,27500.4768,-1.2,1.18
45,2019/03/13,8.35,8.88,8.26,8.38,45617160.0,39210.016,8.42,1.68
46,2019/03/14,8.21,8.37,7.82,7.98,24938788.0,20206.0704,-47.73,0.87
47,2019/03/15,7.9,8.15,7.85,8.03,14308681.0,11457.2024,6.27,0.49
48,2019/03/18,8.04,8.15,7.78,8.14,22893053.0,18152.1984,13.7,0.78
49,2019/03/19,8.09,8.34,8.01,8.14,16426724.0,13390.736,0.0,0.57
50,2019/03/20,8.13,8.13,7.88,7.96,16184245.0,12878.3592,-22.11,0.55
51,2019/03/21,7.89,8.05,7.89,8.01,14360745.0,11484.6472,6.28,0.49
52,2019/03/22,8.0,8.01,7.85,7.94,11915241.0,9422.3744,-8.74,0.4
53,2019/03/25,7.77,7.89,7.66,7.69,15115133.0,11752.5208,-31.49,0.5
54,2019/03/26,7.73,7.8,7.33,7.38,15443270.0,11597.2704,-40.31,0.5
55,2019/03/27,7.45,7.62,7.23,7.55,11993575.0,8923.7672,23.04,0.38
56,2019/03/28,7.48,7.88,7.41,7.55,18036940.0,13842.1232,0.0,0.59
57,2019/03/29,7.57,7.8,7.35,7.74,15184834.0,11552.5816,25.17,0.5
58,2019/04/01,7.9,7.96,7.79,7.91,22389519.0,17636.312,21.96,0.76
59,2019/04/02,7.95,7.98,7.78,7.87,16900165.0,13288.4976,-5.06,0.57
60,2019/04/03,7.87,7.95,7.75,7.91,15599177.0,12218.1488,5.08,0.52
61,2019/04/04,7.93,7.95,7.69,7.79,16387779.0,12794.4688,-15.17,0.55
62,2019/04/08,7.88,7.91,7.52,7.58,12209352.0,9392.7408,-26.96,0.4
63,2019/04/09,7.58,7.79,7.52,7.73,12585763.0,9710.8984,19.79,0.42
64,2019/04/10,7.26,7.42,6.96,7.08,39832050.0,28585.3824,-84.09,1.23
65,2019/04/11,7.04,7.09,6.91,6.97,14478404.0,10105.736,-15.54,0.43
66,2019/04/12,7.0,7.07,6.92,7.02,9308311.0,6497.7432,7.17,0.28
67,2019/04/15,7.1,7.28,7.04,7.07,13593149.0,9740.1808,7.12,0.42
68,2019/04/16,7.01,7.42,6.87,7.42,23329166.0,16907.56,49.5,0.72
69,2019/04/17,7.36,7.75,7.32,7.44,23012445.0,17342.2336,2.7,0.74
70,2019/04/18,7.25,7.58,7.17,7.47,20055303.0,14810.6384,4.03,0.63
71,2019/04/19,7.41,7.5,7.21,7.46,15912271.0,11728.6024,-1.34,0.5
72,2019/04/22,7.46,8.21,7.36,8.04,58156205.0,46827.9264,77.75,2.01
73,2019/04/23,7.8,7.88,7.57,7.59,37198297.0,28782.7552,-55.97,1.23
74,2019/04/24,7.59,8.05,7.51,8.04,28294096.0,22055.104,59.29,0.95
75,2019/04/25,7.88,8.38,7.8,7.83,40772709.0,33053.6288,-26.12,1.42
76,2019/04/26,7.74,8.59,7.7,8.11,37358569.0,30540.2496,35.76,1.31
77,2019/04/29,7.98,7.99,7.3,7.3,34631469.0,26130.4944,-99.88,1.12
78,2019/04/30,7.07,7.38,6.97,7.11,17580176.0,12564.1792,-26.03,0.54
79,2019/05/06,6.57,6.77,6.4,6.4,14748800.0,9617.3464,-99.86,0.41
80,2019/05/07,6.35,6.47,6.08,6.23,16810136.0,10471.16,-26.56,0.45
81,2019/05/08,6.1,6.27,5.91,6.12,13034550.0,7970.8176,-17.66,0.34
82,2019/05/09,6.01,6.18,6.01,6.07,7593613.0,4645.216,-8.17,0.2
83,2019/05/10,6.17,6.4,6.06,6.37,15394822.0,9665.2896,49.42,0.41
84,2019/05/13,6.25,6.56,6.24,6.45,12985852.0,8365.496,12.56,0.36
85,2019/05/14,6.35,6.61,6.35,6.51,11182543.0,7279.2272,9.3,0.31
86,2019/05/15,6.58,6.76,6.52,6.69,12897321.0,8594.1224,27.65,0.37
87,2019/05/16,6.69,6.72,6.5,6.57,9018540.0,5928.5016,-17.94,0.25
88,2019/05/17,6.6,6.85,6.41,6.45,14727454.0,9783.8784,-18.26,0.42
89,2019/05/20,6.78,6.98,6.62,6.81,22126419.0,15098.8528,55.81,0.65
90,2019/05/21,6.68,6.85,6.5,6.75,15543256.0,10397.3368,-8.81,0.45
91,2019/05/22,6.77,7.06,6.66,6.77,14659097.0,10070.1824,2.96,0.43
92,2019/05/23,6.75,6.76,6.37,6.38,14489280.0,9494.5544,-57.61,0.41
93,2019/05/24,6.37,6.6,6.37,6.45,10819649.0,7026.0912,10.97,0.3
94,2019/05/27,6.45,6.95,6.37,6.84,17274955.0,11586.2128,60.47,0.5
95,2019/05/28,6.84,6.95,6.69,6.75,13560174.0,9272.58,-13.16,0.4
96,2019/05/29,6.8,7.06,6.74,6.76,14302916.0,9844.4984,1.48,0.42
97,2019/05/30,6.7,7.0,6.65,6.99,15791339.0,10766.6224,34.02,0.46
98,2019/05/31,6.9,7.05,6.8,6.83,15745235.0,10917.6696,-22.89,0.47
99,2019/06/03,6.88,6.93,6.46,6.73,16603689.0,11117.4504,-14.64,0.48
100,2019/06/04,6.77,6.94,6.61,6.72,13863477.0,9399.9744,-1.49,0.4
101,2019/06/05,6.78,7.01,6.65,6.92,19531029.0,13422.6112,29.76,0.58
102,2019/06/06,6.88,6.88,6.41,6.5,15924154.0,10521.7448,-60.69,0.45
