,日期,开盘,最高,最低,收盘,成交量,成交额,涨跌幅,与年成交量比率
0,2019/01/02,8.78,8.91,8.76,8.81,686540.0,608.59,0.0,0.0
1,2019/01/03,8.82,9.02,8.75,8.78,728566.0,645.89665,-3.41,0.0
2,2019/01/04,8.65,9.07,8.65,9.02,1071184.0,957.8379,27.33,0.0
3,2019/01/07,9.17,9.26,9.02,9.2,1174500.0,1080.0552,19.96,0.0
4,2019/01/08,9.27,9.3,9.14,9.23,926100.0,857.4955,3.26,0.0
5,2019/01/09,9.18,9.37,9.18,9.21,1540000.0,1437.5328,-2.17,0.0
6,2019/01/10,9.26,9.44,9.22,9.28,1376780.0,1289.2761,7.6,0.0
7,2019/01/11,9.26,9.4,9.24,9.35,722440.0,674.92425,7.54,0.0
8,2019/01/14,9.39,9.51,9.22,9.26,1075160.0,1009.6009,-9.63,0.0
9,2019/01/15,9.26,9.47,9.14,9.45,1126900.0,1059.1203,20.52,0.0
10,2019/01/16,9.41,9.7,9.39,9.57,1226160.0,1177.4133,12.7,0.0
11,2019/01/17,9.52,9.57,9.23,9.43,1266969.0,1199.369,-14.63,0.0
12,2019/01/18,9.39,9.52,9.23,9.32,1116220.0,1047.4569,-11.66,0.0
13,2019/01/21,9.41,9.47,9.3,9.36,692460.0,651.69545,4.29,0.0
14,2019/01/22,9.29,9.43,9.21,9.28,904980.0,843.9711,-8.55,0.0
15,2019/01/23,9.32,9.35,9.12,9.17,823060.0,760.5038,-11.85,0.0
16,2019/01/24,9.26,9.37,9.13,9.32,1011280.0,942.3049,16.36,0.0
17,2019/01/25,9.41,9.41,9.2,9.2,748380.0,697.28585,-12.88,0.0
18,2019/01/28,9.21,9.27,8.39,8.73,1272206.0,1140.8875,-51.09,0.0
19,2019/01/29,8.73,8.84,8.19,8.43,1138344.0,969.0499,-34.36,0.0
20,2019/01/30,8.19,8.5,8.18,8.25,825280.0,692.7181,-21.35,0.0
21,2019/01/31,8.26,8.3,7.99,8.08,959900.0,785.7324,-20.61,0.0
22,2019/02/01,8.09,8.45,8.09,8.44,722200.0,601.9159,44.55,0.0
23,2019/02/11,8.56,8.73,8.47,8.65,727800.0,629.0528,24.88,0.0
24,2019/02/12,8.67,8.83,8.6,8.72,801400.0,703.3255,8.09,0.0
25,2019/02/13,8.72,9.04,8.7,8.98,1255700.0,1124.665,29.82,0.0
26,2019/02/14,8.97,9.19,8.97,9.01,977195.0,889.3835,3.34,0.0
27,2019/02/15,9.06,9.45,9.05,9.07,1446055.0,1336.7699,6.66,0.0
28,2019/02/18,9.09,9.4,9.09,9.4,1245720.0,1162.6456,36.38,0.0
29,2019/02/19,9.4,9.77,9.37,9.7,2323459.0,2230.7506,31.91,0.0
30,2019/02/20,9.68,10.67,9.58,10.67,6418708.0,6703.8388,100.0,0.0
31,2019/02/21,11.17,11.74,11.17,11.74,11367148.0,13218.0352,100.28,0.0
32,2019/02/22,11.37,12.32,11.16,11.55,14672053.0,17088.3472,-16.18,0.0
33,2019/02/25,11.29,12.31,11.23,11.96,12229279.0,14374.2976,35.5,0.0
34,2019/02/26,11.72,11.92,11.46,11.47,8603665.0,10022.664,-40.97,0.0
35,2019/02/27,11.47,11.47,11.04,11.26,5059535.0,5681.7784,-18.31,0.0
36,2019/02/28,11.26,11.34,10.88,11.08,3449112.0,3841.5876,-15.99,0.0
37,2019/03/01,11.12,11.31,11.0,11.25,3526859.0,3951.9804,15.34,0.0
38,2019/03/04,11.28,11.52,11.15,11.33,5213585.0,5919.48,7.11,0.0
39,2019/03/05,11.12,11.57,11.06,11.57,5093588.0,5766.5244,21.18,0.0
40,2019/03/06,11.58,11.58,11.26,11.54,4964200.0,5686.4912,-2.59,0.0
41,2019/03/07,11.51,12.18,11.37,12.03,7172875.0,8471.1504,42.46,0.0
42,2019/03/08,11.76,11.99,10.85,11.09,5544600.0,6438.2276,-78.14,0.0
43,2019/03/11,11.27,11.76,11.09,11.7,3739212.0,4275.226,55.0,0.0
44,2019/03/12,11.9,12.64,11.81,12.48,8271938.0,10173.1576,66.67,0.0
45,2019/03/13,12.93,13.07,11.59,11.8,6186708.0,7615.104,-54.49,0.0
46,2019/03/14,11.33,11.83,10.95,11.16,3062612.0,3451.6836,-54.24,0.0
47,2019/03/15,11.13,12.26,11.13,11.51,2904954.0,3389.762,31.36,0.0
48,2019/03/18,11.75,12.17,11.48,11.91,3527619.0,4195.604,34.75,0.0
49,2019/03/19,11.91,12.25,11.78,12.01,2819410.0,3396.3448,8.4,0.0
50,2019/03/20,12.0,12.18,11.68,11.87,2838753.0,3404.772,-11.66,0.0
51,2019/03/21,12.07,12.66,11.9,12.39,4714137.0,5784.8564,43.81,0.0
52,2019/03/22,12.39,12.47,12.0,12.3,2969480.0,3639.9152,-7.26,0.0
53,2019/03/25,12.02,12.28,11.95,11.95,2320240.0,2802.5196,-28.46,0.0
54,2019/03/26,11.98,12.03,11.24,11.28,2436943.0,2842.4252,-56.07,0.0
55,2019/03/27,11.33,11.67,11.3,11.67,2189873.0,2523.8554,34.57,0.0
56,2019/03/28,11.79,11.9,11.49,11.71,1756640.0,2076.4692,3.43,0.0
57,2019/03/29,11.74,12.43,11.69,12.33,3582380.0,4363.57,52.95,0.0
58,2019/04/01,12.49,12.83,12.17,12.66,3974467.0,4967.5204,26.76,0.0
59,2019/04/02,12.64,12.79,12.37,12.49,3108567.0,3900.9552,-13.43,0.0
60,2019/04/03,12.49,13.63,12.33,13.23,5070159.0,6627.0856,59.25,0.0
61,2019/04/04,13.23,13.36,12.93,12.99,3514057.0,4608.2668,-18.14,0.0
62,2019/04/08,13.16,13.16,12.38,12.59,2782060.0,3547.8436,-30.79,0.0
63,2019/04/09,12.59,12.61,12.16,12.59,2878548.0,3581.02,0.0,0.0
64,2019/04/10,12.47,12.61,12.25,12.35,1926381.0,2406.1606,-19.06,0.0
65,2019/04/11,12.42,12.54,11.98,12.11,1836355.0,2261.7248,-19.43,0.0
66,2019/04/12,12.2,12.32,11.99,12.17,1228360.0,1500.4852,4.95,0.0
67,2019/04/15,12.32,12.44,11.77,11.8,1988900.0,2419.8378,-30.4,0.0
68,2019/04/16,11.76,12.12,11.48,12.08,1904721.0,2257.9706,23.73,0.0
69,2019/04/17,12.22,12.37,12.0,12.16,1669500.0,2043.73,6.62,0.0
70,2019/04/18,12.26,12.59,12.07,12.18,2109420.0,2605.8806,1.64,0.0
71,2019/04/19,12.19,12.38,12.09,12.31,1576247.0,1935.842,10.67,0.0
72,2019/04/22,12.27,12.66,12.18,12.32,2073596.0,2574.5492,0.81,0.0
73,2019/04/23,11.78,12.3,11.67,11.7,2176400.0,2594.4066,-50.32,0.0
74,2019/04/24,11.73,11.99,11.72,11.96,1315739.0,1566.9833,22.22,0.0
75,2019/04/25,11.89,12.25,11.61,11.61,2266920.0,2725.0454,-29.26,0.0
76,2019/04/26,11.2,11.96,11.2,11.63,1661511.0,1933.005,1.72,0.0
77,2019/04/29,11.57,11.65,10.46,10.56,2172904.0,2368.1938,-92.0,0.0
78,2019/04/30,10.56,10.93,10.31,10.58,1236085.0,1320.7256,1.89,0.0
79,2019/05/06,10.32,10.32,9.52,9.52,1891707.0,1858.274,-100.19,0.0
80,2019/05/07,9.66,9.87,9.48,9.76,1581364.0,1537.4212,25.21,0.0
81,2019/05/08,9.65,10.04,9.14,9.96,2112660.0,2067.5926,20.49,0.0
82,2019/05/09,9.86,10.29,9.81,9.97,1640804.0,1657.2227,1.0,0.0
83,2019/05/10,10.1,10.46,9.77,10.42,1683260.0,1726.9414,45.14,0.0
84,2019/05/13,10.27,10.55,10.2,10.25,1341348.0,1392.0986,-16.31,0.0
