,日期,开盘,最高,最低,收盘,成交量,成交额,涨跌幅,与年成交量比率
0,2019/01/02,1270.5,1271.96,1253.98,1256.39,146826477.0,12866999.0912,0.0,0.42
1,2019/01/03,1254.13,1267.36,1245.5,1246.37,173151161.0,14523885.1584,-7.98,0.47
2,2019/01/04,1234.65,1279.49,1231.83,1279.49,231616904.0,18296232.3456,26.57,0.6
3,2019/01/07,1287.07,1302.92,1283.36,1301.41,248688841.0,20178567.168,17.13,0.66
4,2019/01/08,1298.94,1302.82,1295.11,1299.89,229393995.0,17635650.7648,-1.17,0.58
5,2019/01/09,1303.64,1323.47,1300.53,1306.95,266767952.0,21844505.3952,5.43,0.71
6,2019/01/10,1306.09,1313.96,1300.73,1303.48,227413629.0,18067190.5792,-2.66,0.59
7,2019/01/11,1304.83,1313.36,1300.47,1313.36,217105794.0,17375004.2624,7.58,0.57
8,2019/01/14,1313.49,1315.31,1300.82,1303.75,215934773.0,16691429.376,-7.32,0.55
9,2019/01/15,1301.78,1323.27,1298.71,1323.16,223110397.0,18222455.1936,14.89,0.6
10,2019/01/16,1322.57,1328.99,1319.09,1321.52,216076433.0,17778502.8608,-1.24,0.58
11,2019/01/17,1320.91,1321.94,1307.85,1309.14,210238042.0,16661384.3968,-9.37,0.54
12,2019/01/18,1310.69,1322.2,1306.39,1322.14,220630817.0,17538120.0896,9.93,0.57
13,2019/01/21,1323.71,1335.38,1322.44,1330.17,204896693.0,17320198.144,6.07,0.57
14,2019/01/22,1329.03,1329.03,1310.46,1314.58,188464365.0,15563667.8656,-11.72,0.51
15,2019/01/23,1310.82,1317.51,1309.28,1316.28,168488373.0,13887664.9472,1.29,0.45
16,2019/01/24,1317.54,1327.11,1309.54,1322.3,201968410.0,16900815.2576,4.57,0.55
17,2019/01/25,1322.9,1331.71,1318.65,1319.97,211919404.0,17748639.744,-1.76,0.58
18,2019/01/28,1326.89,1334.38,1312.35,1314.99,202423330.0,17230086.144,-3.77,0.56
19,2019/01/29,1311.12,1311.12,1280.03,1300.34,208909702.0,16705182.1056,-11.14,0.55
20,2019/01/30,1293.51,1302.79,1283.71,1283.71,163342152.0,13618574.1312,-12.79,0.45
21,2019/01/31,1282.95,1293.62,1267.26,1274.74,206365251.0,15983011.4304,-6.99,0.52
22,2019/02/01,1281.16,1309.99,1281.16,1309.99,180990265.0,15022289.7152,27.65,0.49
23,2019/02/11,1312.81,1347.98,1312.81,1347.94,211629262.0,18255901.4912,28.97,0.6
24,2019/02/12,1347.81,1367.08,1345.88,1364.15,258799232.0,20845517.2096,12.03,0.68
25,2019/02/13,1366.27,1392.57,1364.28,1389.68,318137977.0,26703775.3344,18.71,0.87
26,2019/02/14,1390.49,1404.86,1385.24,1398.84,310200209.0,24715631.0016,6.59,0.81
27,2019/02/15,1396.07,1401.52,1387.81,1389.47,307058614.0,24851877.0688,-6.7,0.81
28,2019/02/18,1399.12,1440.95,1399.12,1440.95,396701096.0,32352079.0528,37.05,1.06
29,2019/02/19,1447.24,1456.15,1427.4,1443.6,437306242.0,35871355.6992,1.84,1.17
30,2019/02/20,1444.18,1449.75,1431.59,1448.24,365676247.0,29383530.9056,3.21,0.96
31,2019/02/21,1447.3,1472.15,1438.98,1444.35,431362358.0,36567433.216,-2.69,1.2
32,2019/02/22,1440.57,1477.25,1437.18,1477.25,416850503.0,35769545.5232,22.78,1.17
33,2019/02/25,1499.87,1557.27,1498.0,1557.27,643916664.0,57458851.84,54.17,1.88
34,2019/02/26,1561.14,1581.57,1541.44,1549.71,689527158.0,60531480.9856,-4.85,1.98
35,2019/02/27,1546.0,1563.62,1523.0,1540.92,550387136.0,47940616.192,-5.67,1.57
36,2019/02/28,1539.61,1556.94,1535.44,1546.33,421689421.0,36352589.824,3.51,1.19
37,2019/03/01,1556.68,1564.84,1540.06,1564.84,399959292.0,35707410.8416,11.97,1.17
38,2019/03/04,1580.62,1627.91,1578.88,1599.48,606335325.0,56594969.3952,22.14,1.85
39,2019/03/05,1595.68,1635.98,1589.48,1635.98,563487474.0,51375318.6304,22.82,1.68
40,2019/03/06,1643.43,1660.91,1624.53,1660.41,692388124.0,62080293.2736,14.93,2.03
41,2019/03/07,1658.24,1684.33,1639.66,1668.53,685512478.0,64092320.5632,4.89,2.1
42,2019/03/08,1630.09,1673.4,1605.28,1605.28,709489784.0,65850710.4256,-37.91,2.15
43,2019/03/11,1615.67,1667.82,1609.91,1667.82,558511387.0,54009085.952,38.96,1.77
44,2019/03/12,1681.02,1710.39,1668.68,1695.81,663592429.0,65001416.2944,16.78,2.12
45,2019/03/13,1696.15,1696.15,1646.13,1656.54,615964538.0,59998109.696,-23.16,1.96
46,2019/03/14,1643.35,1658.01,1601.94,1618.26,482171917.0,45628067.0208,-23.11,1.49
47,2019/03/15,1628.02,1655.79,1623.16,1641.37,422441792.0,40594600.7552,14.28,1.33
48,2019/03/18,1646.94,1685.79,1632.75,1685.79,439815282.0,43417989.9392,27.06,1.42
49,2019/03/19,1686.45,1698.11,1676.84,1688.76,431739482.0,42240301.4656,1.76,1.38
50,2019/03/20,1686.27,1689.58,1655.28,1684.57,451219889.0,43060530.3808,-2.48,1.41
51,2019/03/21,1685.76,1708.99,1680.52,1697.49,515936101.0,48200476.2624,7.67,1.58
